KAPACITA_CISLOKNIH;KAPACITA_LOKACE_SHORT;KAPACITA_PTR_TXDESK;KAPACITA_DESKRIPTOR;KAPACITA_OCH;KAPACITA_ROZLIS_VEK;KAPACITA_PLAN;KAPACITA_stav;KAPACITA_DATUM
24;JEZ-NAUDO;0;;N;0;65;79;14.04.2025 21:45
24;JEZ-NAUDO;0;;O;0;50;58;14.04.2025 21:45
24;JEZ-NAUDO;0;;P;0;170;239;14.04.2025 21:45
24;JEZ-NAUDO;0;;R;0;120;89;14.04.2025 21:45
24;JEZ-NAUDO;0;;S;0;100;170;14.04.2025 21:45
24;JEZ-NAUDO;0;;T;0;80;95;14.04.2025 21:45
24;JEZ-NAUDO;0;;V;0;40;30;14.04.2025 21:45
24;JEZ-NAUDO;0;;W;0;100;128;14.04.2025 21:45
24;JEZ-NAUDO;0;;X;0;80;110;14.04.2025 21:45
24;JEZ-NAUDO;0;;Y;0;85;96;14.04.2025 21:45
24;JEZ-NAUDO;0;;Z;0;70;148;14.04.2025 21:45
24;JEZ-ATELI;0;;C;0;70;156;14.04.2025 21:45
24;JEZ-PRSK;0;;A1;0;2150;1749;14.04.2025 21:45
39;LET-LITDE;0;poezie deti;;1;100;138;14.04.2025 21:46
62;BAR-LEPOR;2000088;leporela;;1;200;86;14.04.2025 21:46
54;PRO-PRSK;0;;W;0;15;15;14.04.2025 21:46
52;BOH-LITDE;0;;G;1;25;20;14.04.2025 21:46
52;BOH-LITDE;0;;G;2;1;6;14.04.2025 21:46
37;DED-LITDE;0;;G,O,W;1;10;0;14.04.2025 21:45
51;DIT-NAUDO;0;;K;2;170;116;14.04.2025 21:46
13;HLO-LITDE;0;ost.cizi;;0;40;0;14.04.2025 21:45
89;JIR-ZIVOT;0;;A1;0;65;0;14.04.2025 21:47
89;JIR-ZIVOT;0;;G;0;55;128;14.04.2025 21:47
13;HLO-LITDE;0;;C;1;25;0;14.04.2025 21:45
13;HLO-LITDE;0;;C;2;2;0;14.04.2025 21:45
31;CHU-NAUDE;0;;X;1;5;0;14.04.2025 21:45
31;CHU-NAUDE;0;;X;2;2;0;14.04.2025 21:45
31;CHU-NAUDE;0;;S;1;5;0;14.04.2025 21:45
31;CHU-NAUDE;0;;S;2;2;0;14.04.2025 21:45
31;CHU-NAUDE;0;;G,O,W;1;2;0;14.04.2025 21:45
24;JEZ-BELDO;0;;J1-J3;1;30;0;14.04.2025 21:45
24;JEZ-LITDE;0;;J1-J5;1;85;0;14.04.2025 21:45
24;JEZ-LITDE;2017752;PEGAS (PIKTOGRAM);A2-A4;1;15;0;14.04.2025 21:45
24;JEZ-LITDE;2017752;PEGAS (PIKTOGRAM);A1;2;15;0;14.04.2025 21:45
24;JEZ-LITDE;0;;G,O,W;1;5;0;14.04.2025 21:45
24;JEZ-ROD;0;;;1;140;0;14.04.2025 21:45
42;PET-BELDO2;0;;B2;0;150;1;14.04.2025 21:46
42;PET-BELDO2;0;;J1-3;0;20;0;14.04.2025 21:46
42;PET-BELDO2;0;;J4;0;75;158;14.04.2025 21:46
42;PET-BELDO2;0;;J5;0;10;12;14.04.2025 21:46
42;PET-BELDO2;0;ost.cizi;;0;10;0;14.04.2025 21:46
42;PET-KOMDO2;0;komiksy;;0;300;359;14.04.2025 21:46
42;PET-LITML2;0;;A1;0;70;378;14.04.2025 21:46
42;PET-LITML2;2017761;DÍVKA (piktogram);;0;65;16;14.04.2025 21:46
42;PET-LITML2;2017759;E.T.(piktogram);;0;15;0;14.04.2025 21:46
42;PET-LITML2;2017760;MÁG (piktogram);;0;100;0;14.04.2025 21:46
42;PET-LITML2;0;;A4;0;250;481;14.04.2025 21:46
42;PET-LITML2;2017761;DÍVKA (piktogram);;0;20;0;14.04.2025 21:46
42;PET-LITML2;2017760;MÁG (piktogram);;0;25;0;14.04.2025 21:46
42;PET-LITML2;2017759;E.T.(piktogram);;0;10;0;14.04.2025 21:46
42;PET-LITML2;2017756;PISTOLE (piktogram);;0;10;0;14.04.2025 21:46
42;PET-LITML2;2017751;HUMOR,ÚSMÌV (piktogram);;0;10;0;14.04.2025 21:46
42;PET-LITML2;0;ost.cizi;;0;40;0;14.04.2025 21:46
42;PET-LITDE1;0;;A2;0;450;356;14.04.2025 21:46
42;PET-LITDE1;0;;A3;0;270;57;14.04.2025 21:46
42;PET-LITDE1;0;;A3;0;750;0;14.04.2025 21:46
42;PET-LEPDE1;0;leporela;;0;60;0;14.04.2025 21:46
42;PET-KOMDE1;0;komiksy;;0;35;32;14.04.2025 21:46
42;PET-LITDE1;0;poezie dìti;;0;80;0;14.04.2025 21:46
42;PET-LITDE1;0;ost.cizi;J1-J4;0;20;0;14.04.2025 21:46
42;PET-LITDE1;0;;C;0;10;70;14.04.2025 21:46
42;PET-LITDE1;0;;D;0;10;54;14.04.2025 21:46
42;PET-LITDE1;0;;E;0;10;62;14.04.2025 21:46
42;PET-LITDE1;0;;K;0;80;181;14.04.2025 21:46
42;PET-LITDE1;0;;L;0;15;49;14.04.2025 21:46
42;PET-LITDE1;0;;N;0;15;90;14.04.2025 21:46
42;PET-LITDE1;0;;P;0;10;13;14.04.2025 21:46
42;PET-LITDE1;0;;R;0;10;23;14.04.2025 21:46
42;PET-LITDE1;0;;X;0;3;8;14.04.2025 21:46
42;PET-LITDE1;0;;S;0;10;36;14.04.2025 21:46
42;PET-LITDE1;0;;T;0;15;46;14.04.2025 21:46
42;PET-LITDE1;0;;U;0;10;31;14.04.2025 21:46
42;PET-LITDE1;0;;V;0;10;44;14.04.2025 21:46
42;PET-LITDE1;0;;Y;0;15;52;14.04.2025 21:46
42;PET-LITDE1;0;;Z;0;10;46;14.04.2025 21:46
42;PET-LITDE1;0;;G,O,W;0;5;0;14.04.2025 21:46
42;PET-LITML2;0;;C;0;10;0;14.04.2025 21:46
42;PET-LITML2;0;;C;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;D;0;25;80;14.04.2025 21:46
42;PET-LITML2;0;;D;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;E;0;15;7;14.04.2025 21:46
42;PET-LITML2;0;;E;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;K;0;30;42;14.04.2025 21:46
42;PET-LITML2;0;;K;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;L;0;15;3;14.04.2025 21:46
42;PET-LITML2;0;;L;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;N;0;10;9;14.04.2025 21:46
42;PET-LITML2;0;;N;2;2;0;14.04.2025 21:46
42;PET-LITML2;0;;P;0;8;4;14.04.2025 21:46
42;PET-LITML2;0;;P;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;R;0;9;12;14.04.2025 21:46
42;PET-LITML2;0;;R;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;X;0;9;5;14.04.2025 21:46
42;PET-LITML2;0;;X;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;S;0;8;4;14.04.2025 21:46
42;PET-LITML2;0;;S;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;T;0;15;8;14.04.2025 21:46
42;PET-LITML2;0;;T;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;U;0;5;4;14.04.2025 21:46
42;PET-LITML2;0;;U;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;V;0;8;0;14.04.2025 21:46
42;PET-LITML2;0;;V;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;Y;0;8;42;14.04.2025 21:46
42;PET-LITML2;0;;Y;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;Z;0;8;2;14.04.2025 21:46
42;PET-LITML2;0;;Z;2;1;0;14.04.2025 21:46
42;PET-LITML2;0;;G,O,W;0;10;0;14.04.2025 21:46
42;PET-NAUDO2;0;;C;0;200;173;14.04.2025 21:46
42;PET-NAUDO2;0;;D;0;370;536;14.04.2025 21:46
42;PET-NAUDO2;0;;E;0;175;204;14.04.2025 21:46
42;PET-NAUDO2;0;;G;0;380;483;14.04.2025 21:46
42;PET-NAUDO2;0;;K;0;160;177;14.04.2025 21:46
42;PET-NAUDO2;0;;L;0;370;536;14.04.2025 21:46
42;PET-NAUDO2;0;;N;0;120;185;14.04.2025 21:46
42;PET-NAUDO2;0;;O;0;55;60;14.04.2025 21:46
42;PET-NAUDO2;0;;P;0;190;252;14.04.2025 21:46
42;PET-NAUDO2;0;;R;0;70;75;14.04.2025 21:46
42;PET-NAUDO2;0;;S;0;145;195;14.04.2025 21:46
42;PET-NAUDO2;0;;T;0;60;97;14.04.2025 21:46
42;PET-NAUDO2;0;;U;0;4;0;14.04.2025 21:46
42;PET-NAUDO2;0;;V;0;25;33;14.04.2025 21:46
42;PET-NAUDO2;0;;W;0;100;116;14.04.2025 21:46
42;PET-NAUDO2;0;;X;0;80;156;14.04.2025 21:46
42;PET-NAUDO2;0;;Y;0;120;148;14.04.2025 21:46
42;PET-NAUDO2;0;;Z;0;70;109;14.04.2025 21:46
54;PRO-POE;0;;B1;0;55;76;14.04.2025 21:46
45;SPO-DETI;0;ost.cizí;J;1;40;0;14.04.2025 21:46
11;MLY-LITDO;0;;A1;0;580;924;14.04.2025 21:47
11;MLY-LITDO;2017762;MILENCI(piktogram);;0;170;261;14.04.2025 21:47
11;MLY-LITDO;2017756;PISTOLE(piktogram);;0;180;233;14.04.2025 21:47
11;MLY-LITDO;2017758;LEBKA(piktogram);;0;110;163;14.04.2025 21:47
11;MLY-LITDO;2017759;E.T.(piktogram);;0;65;78;14.04.2025 21:47
11;MLY-LITDO;2017760;MÁG(piktogram);;0;115;126;14.04.2025 21:47
11;MLY-LITDO;0;;J;0;90;7;14.04.2025 21:47
11;MLY-LITDO;0;;C;2;55;66;14.04.2025 21:47
11;MLY-LITDO;0;;D;2;50;78;14.04.2025 21:47
11;MLY-LITDO;0;;E;2;70;128;14.04.2025 21:47
11;MLY-LITDO;0;;G;2;85;117;14.04.2025 21:47
11;MLY-LITDO;0;;K;2;65;95;14.04.2025 21:47
11;MLY-LITDO;0;;L;2;75;99;14.04.2025 21:47
11;MLY-LITDO;0;;N;2;40;61;14.04.2025 21:47
11;MLY-LITDO;0;;O;2;10;18;14.04.2025 21:47
11;MLY-LITDO;0;;P;2;75;75;14.04.2025 21:47
11;MLY-LITDO;0;;R;0;30;59;14.04.2025 21:47
11;MLY-LITDO;0;;S;2;50;82;14.04.2025 21:47
11;MLY-LITDO;0;;T;2;40;33;14.04.2025 21:47
11;MLY-LITDO;0;;W;2;20;27;14.04.2025 21:47
11;MLY-LITDO;0;;Y;2;35;36;14.04.2025 21:47
11;MLY-LITDO;0;;Z;2;45;63;14.04.2025 21:47
11;MLY-LITDE;0;;A1;1;20;16;14.04.2025 21:47
11;MLY-LITDE;0;;A1;2;5;0;14.04.2025 21:47
11;MLY-LITDE;0;;A4;0;125;255;14.04.2025 21:47
11;MLY-LITDE;0;;A2;0;150;66;14.04.2025 21:47
11;MLY-LITDE;0;;A3;0;410;290;14.04.2025 21:47
11;MLY-LEPOR;0;leporela;;1;100;0;14.04.2025 21:47
11;MLY-LITDE;0;;komiksy;1;60;16;14.04.2025 21:47
11;MLY-LITDE;0;komiksy;;2;5;1;14.04.2025 21:47
11;MLY-LITDE;2017760;MÁG (PIKTOGRAM);;0;60;0;14.04.2025 21:47
11;MLY-LITDE;2017759;E.T.(PIKTOGRAM);;0;10;0;14.04.2025 21:47
11;MLY-LITDO;0;;B1;2;5;1;14.04.2025 21:47
89;JIR-ZIVOT;0;;S;0;60;133;14.04.2025 21:47
11;MLY-LITDE;0;poezie dìti;B2;1;100;0;14.04.2025 21:47
11;MLY-LITDO;0;;B2;2;15;53;14.04.2025 21:47
11;MLY-LITDE;0;;C;1;29;16;14.04.2025 21:47
11;MLY-LITDE;0;;C;2;1;1;14.04.2025 21:47
11;MLY-LITDE;0;;D;1;39;49;14.04.2025 21:47
11;MLY-LITDE;0;;D;2;1;11;14.04.2025 21:47
11;MLY-LITDE;0;;E;1;24;22;14.04.2025 21:47
11;MLY-LITDE;0;;E;2;14;1;14.04.2025 21:47
11;MLY-LITDE;0;;K;1;69;87;14.04.2025 21:47
11;MLY-LITDE;0;;K;2;1;7;14.04.2025 21:47
11;MLY-LITDE;0;;L;1;19;23;14.04.2025 21:47
11;MLY-LITDE;0;;L;2;1;1;14.04.2025 21:47
11;MLY-LITDE;0;;N;1;44;25;14.04.2025 21:47
11;MLY-LITDE;0;;N;2;1;14;14.04.2025 21:47
11;MLY-LITDE;0;;P;1;14;9;14.04.2025 21:47
11;MLY-LITDE;0;;P;2;1;0;14.04.2025 21:47
11;MLY-LITDE;0;;S;1;14;19;14.04.2025 21:47
11;MLY-LITDE;0;;S;2;1;2;14.04.2025 21:47
11;MLY-LITDE;0;;T;1;14;3;14.04.2025 21:47
11;MLY-LITDE;0;;T;2;1;0;14.04.2025 21:47
11;MLY-LITDE;0;ost.nauc;;1;10;0;14.04.2025 21:47
11;MLY-LITDE;0;;V;0;70;58;14.04.2025 21:47
11;MLY-LITDO;0;;X;0;25;26;14.04.2025 21:47
11;MLY-LITDE;0;;Y;1;14;9;14.04.2025 21:47
11;MLY-LITDE;0;;Y;2;1;2;14.04.2025 21:47
11;MLY-LITDE;0;;Z;0;15;8;14.04.2025 21:47
89;JIR-ZIVOT;0;ost.naucna;;0;70;0;14.04.2025 21:47
24;JEZ-ROD;0;;AA;0;20;0;14.04.2025 21:45
24;JEZ-TEENS;0;;Y;1;65;0;14.04.2025 21:45
39;LET-LITDO;0;;G;2;2;0;14.04.2025 21:46
8;SKO-BELDO;0;;J4;0;85;113;14.04.2025 21:45
25;VIK-LITDE;2017756;PISTOLE (piktogram);;2;20;0;14.04.2025 21:45
81;LUZ-KOMDE;28081993;KOMIKSY;;1;190;191;14.04.2025 21:47
24;JEZ-TEENS;0;;Y;2;5;0;14.04.2025 21:45
81;LUZ-KOMDE;28081993;KOMIKSY;;2;10;5;14.04.2025 21:47
81;LUZ-KOMDO;28081993;KOMIKSY;;0;300;518;14.04.2025 21:47
11;MLY-KOMDO;0;;;2;95;147;14.04.2025 21:47
11;MLY-KOMDE;0;;A1;1;50;55;14.04.2025 21:47
54;PRO-PRSK;0;;O;0;50;33;14.04.2025 21:46
27;MOD-NAUDE;0;;V;1;25;13;14.04.2025 21:45
27;MOD-NAUDE;0;;X;1;30;18;14.04.2025 21:45
27;MOD-NAUDE;0;;Y;1;90;92;14.04.2025 21:45
27;MOD-NAUDE;0;;Z;1;50;31;14.04.2025 21:45
48;OSV-LEPOR;2000088;leporela;;0;80;71;14.04.2025 21:46
48;OSV-KOMDE;28081993;komiksy;;1;100;46;14.04.2025 21:46
48;OSV-KOMDE;28081993;komiksy;;2;5;0;14.04.2025 21:46
48;OSV-KOMDO;28081993;komiksy;;2;100;237;14.04.2025 21:46
54;PRO-PRSK;28081993;komiksy;;0;40;0;14.04.2025 21:46
92;JEN-DEPJST;;;;;;32;15.09.2025 10:46
92;JEN-MOFNAU;;;;;;59;15.09.2025 10:46
92;JEN-PV;;;;;;13684;15.09.2025 10:46
92;JEN-PVP;;;;;;118191;15.09.2025 10:46
92;JEN-RFOKF;;;;;;1;15.09.2025 10:46
92;JEN-RFUK;;;;;;408;15.09.2025 10:46
92;JEN-ZASOB;;;;;;35846;15.09.2025 10:46
