lokace_id,oznaceni,typ
367,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
370,X - LITERATURA.,Naučná - děti
655,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - děti
1236,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
1242,Komiksy pro dospělé,Beletrie - dospělí
1240,DÍVKA - dívčí četba,Beletrie - dospělí
1240,E.T. - sci-fi,Beletrie - dospělí
1240,MÁG - fantasy,Beletrie - dospělí
1240,ÚSMĚV - humoristická,Beletrie - dospělí
1233,C - DOMÁCNOST.,Naučná - děti
1233,D - DĚJINY. DĚJEPIS.,Naučná - děti
1233,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - děti
1233,K - PŘÍRODNÍ VĚDY.,Naučná - děti
1233,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - děti
1233,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - děti
1233,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - děti
1233,R - JAZYKOVĚDA.,Naučná - děti
1233,S - UMĚNÍ.,Naučná - děti
1233,T - TECHNIKA.,Naučná - děti
1233,V - HUDBA.,Naučná - děti
1233,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - děti
1233,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - děti
1233,GOW - společný OCH,Naučná - děti
415,GOW - společný OCH,Naučná - děti
618,GOW - společný OCH,Naučná - děti
121,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
120,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
814,Leporela,Naučná - děti
1212,GOW - společný OCH,Naučná - děti
539,R - JAZYKOVĚDA.,Naučná - děti
448,U - VŠEOBECNÉ ENCYKLOPEDIE.,Chráněný fond
352,PISTOLE - detektivky,Beletrie - dospělí
1070,Komiksy pro dospělé,Beletrie - dospělí
360,GOW - společný OCH,Naučná - děti
361,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
359,E.T. - sci-fi,Beletrie - dospělí
1003,GOW - společný OCH,Naučná - děti
840,E.T. - sci-fi,Beletrie - dospělí
840,MÁG - fantasy,Beletrie - dospělí
148,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
148,A4 – próza pro starší děti v češtině,Beletrie - děti
148,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
148,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
822,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
715,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
715,A4 – próza pro starší děti v češtině,Beletrie - děti
715,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
715,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
715,PEGAS - báje / mýty,Beletrie - děti
715,PRINCEZNA - pohádky,Beletrie - děti
715,J1-J5,Beletrie - děti
715,J6-J14,Beletrie - děti
1036,Komiksy pro děti,Beletrie - děti
212,A4 – próza pro starší děti v češtině,Beletrie - děti
1020,Leporela,Beletrie - děti
212,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
754,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
754,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
380,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
380,A4 – próza pro starší děti v češtině,Beletrie - děti
380,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
380,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
380,PRINCEZNA - pohádky,Beletrie - děti
380,DÍVKA - dívčí četba,Beletrie - děti
380,MÁG - fantasy,Beletrie - děti
380,E.T. - sci-fi,Beletrie - děti
380,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
1240,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
1240,A4 – próza pro starší děti v češtině,Beletrie - děti
1240,DÍVKA - dívčí četba,Beletrie - děti
1240,MÁG - fantasy,Beletrie - děti
1240,E.T. - sci-fi,Beletrie - děti
1240,PISTOLE - detektivky,Beletrie - děti
1233,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
1233,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
543,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
118,DÍVKA - dívčí četba,Beletrie - děti
118,Leporela,Beletrie - děti
814,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
360,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
360,A4 – próza pro starší děti v češtině,Beletrie - děti
360,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
360,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
360,PRINCEZNA - pohádky,Beletrie - děti
360,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
310,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
310,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
310,PRINCEZNA - pohádky,Beletrie - děti
310,DÍVKA - dívčí četba,Beletrie - děti
310,MÁG - fantasy,Beletrie - děti
310,PISTOLE - detektivky,Beletrie - děti
310,E.T. - sci-fi,Beletrie - děti
316,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
289,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
609,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
609,J6-J14,Beletrie - dospělí
22,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
22,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
22,A4 – próza pro starší děti v češtině,Beletrie - děti
22,C - DOMÁCNOST.,Naučná - děti
22,D - DĚJINY. DĚJEPIS.,Naučná - děti
22,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - děti
22,K - PŘÍRODNÍ VĚDY.,Naučná - děti
22,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - děti
22,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - děti
22,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - děti
22,R - JAZYKOVĚDA.,Naučná - děti
22,S - UMĚNÍ.,Naučná - děti
22,T - TECHNIKA.,Naučná - děti
22,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - děti
22,V - HUDBA.,Naučná - děti
22,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - děti
22,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - děti
22,GOW - společný OCH,Naučná - děti
22,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
22,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
692,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
23,C - DOMÁCNOST.,Knihy pro mládež na galerii
23,D - DĚJINY. DĚJEPIS.,Knihy pro mládež na galerii
23,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Knihy pro mládež na galerii
23,G - SPOLEČENSKÉ VĚDY.,Knihy pro mládež na galerii
23,K - PŘÍRODNÍ VĚDY.,Knihy pro mládež na galerii
23,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Knihy pro mládež na galerii
23,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Knihy pro mládež na galerii
23,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Knihy pro mládež na galerii
23,R - JAZYKOVĚDA.,Knihy pro mládež na galerii
23,S - UMĚNÍ.,Knihy pro mládež na galerii
23,T - TECHNIKA.,Knihy pro mládež na galerii
23,U - VŠEOBECNÉ ENCYKLOPEDIE.,Knihy pro mládež na galerii
23,W - VOJENSTVÍ.,Knihy pro mládež na galerii
23,X - LITERATURA.,Knihy pro mládež na galerii
23,Y - TĚLESNÁ VÝCHOVA A SPORT,Knihy pro mládež na galerii
23,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Knihy pro mládež na galerii
23,J - CIZOJAZYČNÁ BELETRIE.,Knihy pro mládež na galerii
2,C - DOMÁCNOST.,Naučná - dospělí
2,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
2,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
2,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
2,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
2,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
2,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
2,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
2,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
2,R - JAZYKOVĚDA.,Naučná - dospělí
2,S - UMĚNÍ.,Naučná - dospělí
2,T - TECHNIKA.,Naučná - dospělí
2,W - VOJENSTVÍ.,Naučná - dospělí
2,X - LITERATURA.,Naučná - dospělí
2,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
2,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
608,PISTOLE - detektivky,Beletrie - dospělí
608,E.T. - sci-fi,Beletrie - dospělí
608,LEBKA - horory,Beletrie - dospělí
610,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
56,J - CIZOJAZYČNÁ BELETRIE.,Sklad
56,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Sklad
56,D - DĚJINY. DĚJEPIS.,Sklad
56,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Sklad
56,S - UMĚNÍ.,Sklad
56,X - LITERATURA.,Sklad
57,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Sklad
57,K - PŘÍRODNÍ VĚDY.,Sklad
57,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Sklad
57,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Sklad
57,O - PRÁVO. PRÁVNÍ VĚDA.,Sklad
57,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Sklad
57,R - JAZYKOVĚDA.,Sklad
57,U - VŠEOBECNÉ ENCYKLOPEDIE.,Sklad
55,J - CIZOJAZYČNÁ BELETRIE.,Sklad
55,C - DOMÁCNOST.,Sklad
55,G - SPOLEČENSKÉ VĚDY.,Sklad
55,T - TECHNIKA.,Sklad
55,W - VOJENSTVÍ.,Sklad
55,Y - TĚLESNÁ VÝCHOVA A SPORT,Sklad
55,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Sklad
55,V - HUDBA.,Sklad
796,A3 – knížky pro děti do deseti let v češtině,Naučná - děti
1121,C - DOMÁCNOST.,Naučná - dospělí
1121,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
1121,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
1121,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
1121,R - JAZYKOVĚDA.,Naučná - dospělí
1121,S - UMĚNÍ.,Naučná - dospělí
1121,T - TECHNIKA.,Naučná - dospělí
1121,V - HUDBA.,Naučná - dospělí
1121,X - LITERATURA.,Naučná - dospělí
1121,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
1121,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
1249,KMET - životopisná,Naučná - dospělí
1042,GOW - společný OCH,Naučná - dospělí
1038,C - DOMÁCNOST.,Naučná - dospělí
1038,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
267,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
655,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
655,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
655,W - VOJENSTVÍ.,Naučná - dospělí
655,X - LITERATURA.,Naučná - dospělí
507,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
1240,C - DOMÁCNOST.,Naučná - děti
1240,D - DĚJINY. DĚJEPIS.,Naučná - děti
1240,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - děti
1240,K - PŘÍRODNÍ VĚDY.,Naučná - děti
1240,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - děti
1240,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - děti
1240,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - děti
1240,R - JAZYKOVĚDA.,Naučná - děti
1240,X - LITERATURA.,Naučná - děti
1240,S - UMĚNÍ.,Naučná - děti
1240,T - TECHNIKA.,Naučná - děti
1240,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - děti
1240,V - HUDBA.,Naučná - děti
1240,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - děti
1240,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - děti
1240,GOW - společný OCH,Naučná - děti
412,A - BELETRIE VŠEOBECNĚ.,Doporučujeme (dospělí)
1211,C - DOMÁCNOST.,Naučná - dospělí
1211,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
538,G - SPOLEČENSKÉ VĚDY.,CHM-NAUDO
445,D - DĚJINY. DĚJEPIS.,Naučná - děti
445,K - PŘÍRODNÍ VĚDY.,Naučná - dospělí
445,N - PEDAGOGIKA. ŠKOLSTVÍ. VÝCHOVA. VZDĚLÁVÁNÍ.,Naučná - dospělí
445,R - JAZYKOVĚDA.,Naučná - dospělí
445,T - TECHNIKA.,Naučná - dospělí
445,U - VŠEOBECNÉ ENCYKLOPEDIE.,Naučná - dospělí
445,Y - TĚLESNÁ VÝCHOVA A SPORT,Naučná - dospělí
445,Z - ZEMĚDĚLSTVÍ. LESNICTVÍ. MYSLIVOST.,Naučná - dospělí
444,C - DOMÁCNOST.,Naučná - dospělí
444,D - DĚJINY. DĚJEPIS.,Naučná - dospělí
444,E - ZEMĚPIS. VLASTIVĚDA. ETNOGRAFIE.,Naučná - dospělí
444,G - SPOLEČENSKÉ VĚDY.,Naučná - dospělí
444,L - FILOZOFIE. PSYCHOLOGIE. ESTETIKA. ETIKA. LOGIKA. NÁBOŽENSTVÍ.,Naučná - dospělí
444,O - PRÁVO. PRÁVNÍ VĚDA.,Naučná - dospělí
444,P - LÉKAŘSTVÍ A ZDRAVOTNICTVÍ.,Naučná - dospělí
444,S - UMĚNÍ.,Naučná - dospělí
444,V - HUDBA.,Naučná - dospělí
444,W - VOJENSTVÍ.,Naučná - dospělí
444,X - LITERATURA.,Naučná - dospělí
444,J - CIZOJAZYČNÁ BELETRIE.,AK
219,Leporela,Beletrie - děti
148,Komiksy pro děti,Beletrie - děti
638,A4 – próza pro starší děti v češtině,Beletrie - děti
715,Komiksy pro děti,Beletrie - děti
715,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
1036,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
1036,DÍVKA - dívčí četba,Beletrie - děti
1036,MÁG - fantasy,Beletrie - děti
1036,E.T. - sci-fi,Beletrie - děti
1068,Komiksy pro děti,Beletrie - děti
1120,Komiksy pro děti,Beletrie - děti
586,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
586,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
586,A4 – próza pro starší děti v češtině,Beletrie - děti
586,DÍVKA - dívčí četba,Beletrie - děti
586,Leporela,Beletrie - děti
586,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
586,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
1114,A - BELETRIE VŠEOBECNĚ.,Beletrie - děti
1278,Komiksy pro děti,Beletrie - děti
513,Leporela,Beletrie - děti
1127,A4 – próza pro starší děti v češtině,Beletrie - děti
1127,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
1127,Leporela,Beletrie - děti
1127,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
875,E.T. - sci-fi,Beletrie - děti
875,MÁG - fantasy,Beletrie - děti
167,A4 – próza pro starší děti v češtině,Beletrie - děti
654,A4 – próza pro starší děti v češtině,Beletrie - děti
654,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
654,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
1260,Leporela,Beletrie - děti
507,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
507,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
500,DÍVKA - dívčí četba,Beletrie - děti
500,E.T. - sci-fi,Beletrie - děti
500,MÁG - fantasy,Beletrie - děti
1240,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
1232,Leporela,Beletrie - děti
1231,Komiksy pro děti,Beletrie - děti
1233,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
1233,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
327,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
474,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
415,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
415,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
415,PRINCEZNA - pohádky,Beletrie - děti
415,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
415,A4 – próza pro starší děti v češtině,Beletrie - děti
1081,Komiksy pro děti,Beletrie - děti
392,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
392,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
617,A4 – próza pro starší děti v češtině,Beletrie - děti
617,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
1216,Leporela,Beletrie - děti
1212,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
1212,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
1212,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
539,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
539,A4 – próza pro starší děti v češtině,Beletrie - děti
539,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
539,PRINCEZNA - pohádky,Beletrie - děti
539,DÍVKA - dívčí četba,Beletrie - děti
539,MÁG - fantasy,Beletrie - děti
539,E.T. - sci-fi,Beletrie - děti
539,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - děti
539,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
446,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
446,A4 – próza pro starší děti v češtině,Beletrie - děti
446,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
446,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
446,Leporela,Beletrie - děti
446,Komiksy pro děti,Beletrie - děti
446,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
446,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - děti
1091,A2 - knížky pro předškolní děti v češtině,Beletrie - děti
1091,A3 – knížky pro děti do deseti let v češtině,Beletrie - děti
1095,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - děti
899,Komiksy pro děti,Beletrie - děti
310,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - děti
1002,Komiksy pro děti,Beletrie - děti
145,PISTOLE - detektivky,Beletrie - dospělí
912,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
823,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
823,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
823,J1-J5,Beletrie - dospělí
711,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
750,Komiksy pro dospělé,Beletrie - dospělí
207,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
207,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
207,E.T. - sci-fi,Beletrie - dospělí
207,MÁG - fantasy,Beletrie - dospělí
752,J1-J5,Beletrie - dospělí
752,J6-J14,Beletrie - dospělí
754,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
1119,Komiksy pro dospělé,Beletrie - dospělí
1121,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
1121,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
1121,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
247,J1-J5,Beletrie - dospělí
1100,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
1114,A - BELETRIE VŠEOBECNĚ.,Beletrie - dospělí
603,Komiksy pro dospělé,Beletrie - dospělí
1277,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
1037,MILENCI - pro ženy,Beletrie - dospělí
1037,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
1037,J1-J5,Beletrie - dospělí
1037,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
1042,E.T. - sci-fi,Beletrie - dospělí
1042,MÁG - fantasy,Beletrie - dospělí
653,PISTOLE - detektivky,Beletrie - dospělí
653,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
1236,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
1236,J1-J5,Beletrie - dospělí
1236,J6-J14,Beletrie - dospělí
412,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
395,MÁG - fantasy,Beletrie - dospělí
395,E.T. - sci-fi,Beletrie - dospělí
441,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
116,MÁG - fantasy,Beletrie - dospělí
958,Komiksy pro dospělé,Beletrie - dospělí
812,PISTOLE - detektivky,Beletrie - dospělí
812,LEBKA - horory,Beletrie - dospělí
812,MÁG - fantasy,Beletrie - dospělí
812,MILENCI - pro ženy,Beletrie - dospělí
1211,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
537,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
537,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
537,J1-J5,Beletrie - dospělí
537,J6-J14,Beletrie - dospělí
446,DÍVKA - dívčí četba,Beletrie - dospělí
443,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
447,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
699,E.T. - sci-fi,Beletrie - dospělí
699,J1-J5,Beletrie - dospělí
699,J - CIZOJAZYČNÁ BELETRIE.,Beletrie - dospělí
845,Komiksy pro dospělé,Beletrie - dospělí
307,PISTOLE - detektivky,Beletrie - dospělí
312,"B1 – dramatická literatura, divadelní hry, rozhlasové hry, filmové a televizní scénáře",Beletrie - dospělí
312,"B2 – poezie v češtině pro dospělé, mládež a starší děti",Beletrie - dospělí
312,J1-J5,Beletrie - dospělí
312,J6-J14,Beletrie - dospělí
804,A1 - beletrie pro dospělé čtenáře a mládež v češtině,Beletrie - dospělí
230,None,Časopisy pro dospělé
220,None,Časopisy pro děti
228,None,Časopisy pro dospělé
159,None,None
1154,None,Časopisy pro dospělé
822,None,Dnes vrácené knihy
948,None,None
948,None,CD
949,None,AK
949,None,Časopisy pro dospělé
950,None,CD
950,None,Časopisy pro děti
885,None,Časopisy pro děti
495,None,Časopisy pro dospělé
254,None,Časopisy pro dospělé
774,None,Deskové hry
1106,None,None
1105,None,None
562,None,None
601,None,CD
602,None,CD
934,None,Časopisy pro děti
946,None,Časopisy pro děti
378,None,Časopisy pro dospělé
373,None,Dnes vrácené knihy
520,None,Časopisy pro dospělé
1052,None,Časopisy pro děti
874,None,CD
873,None,None
871,None,Časopisy pro dospělé
872,None,Časopisy pro dospělé
1041,None,Časopisy pro děti
1045,None,Doporučujeme dětem
1043,None,Doporučujeme (dospělí)
277,None,Doporučujeme (dospělí)
1228,None,Dnes vrácené knihy
942,None,Časopisy pro dospělé
943,None,Časopisy pro děti
854,None,Deskové hry
856,None,Deskové hry
414,None,Časopisy pro dospělé
743,None,CD
394,None,Časopisy pro děti
391,None,Časopisy pro dospělé
398,None,Chráněný fond
399,None,Chráněný fond
404,None,Příruční sklad
436,None,Časopisy pro dospělé
919,None,Časopisy pro dospělé
1087,None,Časopisy pro děti
53,None,Časopisy pro dospělé
81,None,Dnes vrácené knihy
978,None,CD
979,None,CD
983,None,Mapy u naučné literatury
27,None,Volný výběr v divadelním úseku
109,None,Doporučujeme (dospělí)
1028,None,Doporučujeme (dospělí)
980,None,CD
56,None,Sklad
57,None,Sklad
55,None,Sklad
738,None,CD
590,None,Chráněný fond
902,None,Časopisy pro dospělé
773,None,Dnes vrácené knihy
936,None,Časopisy pro dospělé
937,None,Časopisy pro děti
793,None,Deskové hry
749,None,CD
289,None,Dnes vrácené knihy
310,None,Beletrie - děti
314,None,None
765,None,Doporučujeme (dospělí)
224,None,Chráněný fond
1251,None,Doporučujeme (dospělí)
1251,None,Naučná - dospělí
1251,None,Beletrie - dospělí
146,None,JK
796,None,CD
796,None,Beletrie - děti
826,None,CD
768,None,Deskové hry
639,None,Chráněný fond
1078,None,None
822,None,Deskové hry
732,None,CD
852,None,Časopisy pro dospělé
930,None,CD
712,None,JK
926,None,Naučná - dospělí
751,None,None
715,None,Naučná - děti
216,None,Naučná - dospělí
213,None,Naučná - dospělí
541,None,Dnes vrácené knihy
589,None,Příruční sklad
669,None,CD
669,None,AK
772,None,CD
1115,None,Naučná - dospělí
605,None,Doporučujeme dětem
605,None,Doporučujeme (dospělí)
731,None,CD
1056,None,Naučná - dospělí
1050,None,Doporučujeme dětem
1127,None,Doporučujeme dětem
875,None,AK
777,None,Doporučujeme (dospělí)
1224,None,Doporučujeme (dospělí)
962,None,None
245,None,Dnes vrácené knihy
966,None,None
280,None,Naučná - dospělí
721,None,Naučná - dospělí
721,None,Časopisy pro dospělé
809,None,Doporučujeme (dospělí)
367,None,Beletrie - dospělí
805,None,Beletrie - dospělí
805,None,Naučná - dospělí
762,None,CD
655,None,AK
782,None,Doporučujeme dětem
761,None,CD
507,None,Naučná - dospělí
500,None,Naučná - děti
1230,None,Naučná - dospělí
1235,None,Beletrie - dospělí
1234,None,CD
1229,None,Beletrie - děti
1239,None,Beletrie - dospělí
1239,None,Deskové hry
786,None,CD
787,None,Naučná - děti
325,None,Doporučujeme (dospělí)
326,None,Časopisy pro dospělé
1132,None,Příruční sklad
769,None,Doporučujeme (dospělí)
769,None,CD
1062,None,CD
1061,None,CD
854,None,Doporučujeme (dospělí)
856,None,Doporučujeme dětem
387,None,Dnes vrácené knihy
1148,None,CD
1222,None,AK
