lokace_id,lokace_short,pobocka_nazev,pobocka_cislo,oblast,je_realokace,OCH,kapacita_fyzicka,kapacita_realokace,kapacita_effective,stav_fondu_och
272,OPA-SKLAD,Opatov,58,Jih,False,Beletrie - děti,5645.0,,5645.0,0.0
272,OPA-SKLAD,Opatov,58,Jih,False,JK,271.0,,271.0,0.0
526,KRC-CASDE,Krč,60,Jih,False,Časopisy pro děti,25.0,,25.0,0.0
1042,MAL-LITML,Malešice,61,Jihovýchod,True,Beletrie - dospělí,668.0,,,0.0
464,BAR-NAUDE,Barrandov,62,Jihozápad,True,Naučná - děti,1368.0,,,2.0
899,ZAH-KOMIKS,Záhřebská,65,Středozápad,True,Beletrie - děti,150.0,,,0.0
872,LUZ-NAUCAS,Lužiny,81,Jihozápad,False,Časopisy pro dospělé,183.0,,183.0,0.0
1222,STO-AKJK,Stodůlky,84,Jihozápad,False,AK,34.0,,34.0,0.0
919,STO-CASDO,Stodůlky,84,Jihozápad,False,Časopisy pro dospělé,69.0,,69.0,0.0
618,STO-NAUDE,Stodůlky,84,Jihozápad,True,Naučná - děti,1614.0,,,0.0
770,DAB-DOPOR,Ládví,88,Severovýchod,False,Deskové hry,151.0,,151.0,0.0
250,JIR-DETCAS,Chodov,89,Jih,False,Časopisy pro děti,39.0,,39.0,0.0
55,mezipatro,Ústřední knihovna,1,Ústřední knihovna,False,Sklad,65621.0,,65621.0,0.0
23,mládež,Ústřední knihovna,1,Ústřední knihovna,True,Knihy pro mládež na galerii,2676.0,,,0.0
610,poezie,Ústřední knihovna,1,Ústřední knihovna,True,Beletrie - dospělí,1684.0,,,0.0
1135,prvníčtení,Ústřední knihovna,1,Ústřední knihovna,True,Beletrie - děti,95.0,,,0.0
109,výstavky,Ústřední knihovna,1,Ústřední knihovna,False,Doporučujeme (dospělí),1336.0,,1336.0,0.0
803,VYS-DOPOR,Vysočany,10,Severovýchod,False,Beletrie - děti,80.0,,80.0,0.0
289,HUS-HRAB,Žižkov,15,Středozápad,False,Dnes vrácené knihy,489.0,,489.0,0.0
845,HUS-KOMDO,Žižkov,15,Středozápad,True,Beletrie - dospělí,140.0,,,0.0
991,KOR-JK,Korunní,18,Jihovýchod,False,JK,73.0,,73.0,2.5
1084,HOS-KOMDO,Hostivař,21,Jihovýchod,True,Beletrie - dospělí,110.0,,,5.0
1116,JEZ-ZIVOT,Jezerka,24,Jih,True,Naučná - dospělí,151.0,,,0.0
668,MOD-POEDIV,Modřany,27,Jih,True,Beletrie - dospělí,575.0,,,0.0
884,SMI-AUDIO,Smíchov,29,Jihozápad,False,AK,365.0,,365.0,0.0
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,Beletrie - děti,31.0,,,0.0
796,BRE-DOPOR,Břevnov,35,Středozápad,False,Beletrie - děti,19.0,,19.0,0.0
796,BRE-DOPOR,Břevnov,35,Středozápad,False,Naučná - děti,8.0,,8.0,0.0
159,BRE-VYLOHY,Břevnov,35,Středozápad,False,None,20.0,,20.0,0.0
750,DEJ-DOPOR1,Dejvice,38,Středozápad,False,Beletrie - dospělí,318.0,,318.0,0.0
712,DEJ-NAU1,Dejvice,38,Středozápad,True,JK,84.0,,,0.0
714,DEJ-NAU2,Dejvice,38,Středozápad,True,Naučná - dospělí,7728.0,,,40.0
780,NOV-DOPOR,Novodvorská,41,Jih,False,None,421.0,,421.0,0.0
240,NOV-LITDE,Novodvorská,41,Jih,True,Beletrie - děti,2984.0,,,0.0
240,NOV-LITDE,Novodvorská,41,Jih,True,Naučná - děti,1336.0,,,0.0
1226,PET-CASDE1,Petřiny,42,Středozápad,False,Časopisy pro děti,27.0,,27.0,0.0
1234,PET-VSMS1,Petřiny,42,Středozápad,False,CD,11.0,,11.0,0.0
507,NVE-CHFDE,Pankrác,43,Jih,True,Deskové hry,35.0,,,0.0
843,NVE-KOMDO,Pankrác,43,Jih,True,Beletrie - dospělí,70.0,,,0.0
955,SPO-KOMIKS,Spořilov,45,Jih,True,Beletrie - dospělí,292.0,,,0.0
1092,ZME-KOMDE,Zahradní Město,47,Jihovýchod,True,Beletrie - děti,50.0,,,1.0
216,DIT-VITRIN,Dittrichova,51,Středozápad,False,Beletrie - děti,6.0,,6.0,0.0
275,OPA-CASOP,Opatov,58,Jih,False,Časopisy pro dospělé,452.0,,452.0,0.0
1276,KRC-AUDIO,Krč,60,Jih,False,CD,274.0,,274.0,0.0
1279,KRC-KOMDO,Krč,60,Jih,False,Beletrie - dospělí,360.0,,360.0,0.0
1066,MAL-KOMIKS,Malešice,61,Jihovýchod,True,Beletrie - dospělí,200.0,,,3.0
1042,MAL-LITML,Malešice,61,Jihovýchod,True,Naučná - dospělí,179.0,,,3.0
361,ZAH-POEDIV,Záhřebská,65,Středozápad,True,Beletrie - dospělí,281.0,,,6.5
539,CHM-LITDE,Vozovna,66,Středozápad,True,Beletrie - děti,2680.0,,,0.0
539,CHM-LITDE,Vozovna,66,Středozápad,True,Naučná - děti,1412.0,,,1.0
538,CHM-NAUDO,Vozovna,66,Středozápad,True,CHM-NAUDO,9.0,,,0.0
952,SKA-CASDE,Skalka,70,Jihovýchod,False,Časopisy pro děti,30.0,,30.0,0.0
547,SKA-HRAB,Skalka,70,Jihovýchod,False,Dnes vrácené knihy,90.0,,90.0,0.0
543,SKA-LITDE,Skalka,70,Jihovýchod,True,Beletrie - děti,2012.0,,,32.0
543,SKA-LITDE,Skalka,70,Jihovýchod,True,Naučná - děti,720.0,,,0.0
743,SKA-VSMS,Skalka,70,Jihovýchod,False,CD,30.0,,30.0,0.0
875,LUZ-CIZJAZ,Lužiny,81,Jihozápad,True,AK,305.0,,,0.0
875,LUZ-CIZJAZ,Lužiny,81,Jihozápad,True,Beletrie - děti,217.0,,,0.0
614,STO-BELDO,Stodůlky,84,Jihozápad,True,Beletrie - dospělí,5177.0,,,0.0
1062,RAJ-MLSLDO,Rajská zahrada,87,Severovýchod,False,CD,0.0,,0.0,0.0
971,DAB-KOMDO,Ládví,88,Severovýchod,True,Beletrie - dospělí,300.0,,,0.0
862,JEN-PVP,Vzdálený sklad 1,92,Sklad,True,Beletrie - dospělí,56100.0,,56100.0,0.0
1031,muzika,Ústřední knihovna,1,Ústřední knihovna,False,CD,591.0,,591.0,0.0
608,piktogramy,Ústřední knihovna,1,Ústřední knihovna,True,Beletrie - dospělí,6487.0,,,0.0
1,prezent,Ústřední knihovna,1,Ústřední knihovna,False,Naučná - dospělí,1558.0,,1558.0,0.0
674,HRA-PIKTO,Hradčany,3,Středozápad,True,Beletrie - dospělí,122.0,,,0.0
367,OST-BEL,Ostrčilovo nám.,4,Středozápad,True,Beletrie - dospělí,4313.0,,,3.0
923,HOL-AUDIO,Sedmička,5,Severovýchod,False,CD,0.0,,0.0,0.0
933,KOB-CASDO,Kobylisy,7,Severovýchod,False,Časopisy pro dospělé,151.0,,151.0,0.0
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,Beletrie - děti,2844.0,,,2.0
600,KOB-LITDE,Kobylisy,7,Severovýchod,True,Naučná - děti,1297.0,,,0.0
816,SKO-AUDIO,Školská,8,Středozápad,False,AK,70.0,,70.0,0.0
816,SKO-AUDIO,Školská,8,Středozápad,False,JK,141.0,,141.0,0.0
815,SKO-MAPY,Školská,8,Středozápad,False,Naučná - dospělí,250.0,,250.0,5.0
1214,MLY-KOMDO,Velký mlýn,11,Severovýchod,True,Beletrie - dospělí,95.0,,,0.0
586,HLO-LITDE,Hloubětín,13,Severovýchod,True,Beletrie - děti,1205.0,,,0.0
586,HLO-LITDE,Hloubětín,13,Severovýchod,True,Naučná - děti,498.0,,,0.0
380,KOR-DETI,Korunní,18,Jihovýchod,True,Beletrie - děti,5132.0,,,24.0
380,KOR-DETI,Korunní,18,Jihovýchod,True,Naučná - děti,1761.0,,,6.0
775,KOR-DOPOR,Korunní,18,Jihovýchod,False,Doporučujeme (dospělí),562.0,,562.0,12.0
1115,JEZ-ROD,Jezerka,24,Jih,True,Beletrie - dospělí,49.0,,,0.0
666,MOD-CAS,Modřany,27,Jih,False,Časopisy pro dospělé,90.0,,90.0,0.0
808,SMI-DOPORD,Smíchov,29,Jihozápad,False,Doporučujeme dětem,365.0,,365.0,0.0
912,CI3-LITDO,Cibulka,30,Jihozápad,True,Naučná - dospělí,256.0,,,0.0
144,BRE-CITR,Břevnov,35,Středozápad,False,Časopisy pro dospělé,21.0,,21.0,0.0
711,DEJ-BEL,Dejvice,38,Středozápad,True,Beletrie - dospělí,12223.0,,,0.0
751,DEJ-DOPOR2,Dejvice,38,Středozápad,False,Beletrie - děti,72.0,,72.0,0.0
1235,PET-VITRI1,Petřiny,42,Středozápad,False,Beletrie - dospělí,58.0,,58.0,0.0
844,NVE-POEDE,Pankrác,43,Jih,True,Beletrie - dospělí,17.0,,,0.0
788,SPO-DOPOR,Spořilov,45,Jih,False,Doporučujeme (dospělí),349.0,,349.0,0.0
916,OSV-CASDO,Ostrovského,48,Jihozápad,False,Časopisy pro dospělé,60.0,,60.0,0.0
1258,OSV-KOMDO,Ostrovského,48,Jihozápad,True,Beletrie - dospělí,100.0,,,0.0
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,Naučná - dospělí,4379.0,,,72.25
227,BOH-HUDBA,Bohnice,52,Severovýchod,True,Naučná - dospělí,2162.0,,,0.0
322,PRO-HRAB,Prosek,54,Severovýchod,False,Dnes vrácené knihy,181.0,,181.0,0.0
332,PRO-NAU,Prosek,54,Severovýchod,True,Naučná - dospělí,1293.0,,,0.0
752,RUS-BELDO,Dům čtení,56,Jihovýchod,True,Beletrie - dospělí,12721.0,,,8.0
285,OPA-MONOGR,Opatov,58,Jih,False,Naučná - dospělí,1820.0,,1820.0,0.0
525,KRC-LITDE,Krč,60,Jih,True,Beletrie - děti,4435.0,,,0.0
525,KRC-LITDE,Krč,60,Jih,True,Naučná - děti,1886.0,,,0.0
1287,KRC-RODIC,Krč,60,Jih,False,Naučná - dospělí,181.0,,181.0,0.0
465,BAR-BELDE,Barrandov,62,Jihozápad,True,Beletrie - děti,2865.0,,,0.0
985,CHM-CASDE,Vozovna,66,Středozápad,False,Časopisy pro děti,21.0,,21.0,0.0
986,CHM-KOMDO,Vozovna,66,Středozápad,True,Beletrie - dospělí,160.0,,,0.0
136,LUZ-BELDO,Lužiny,81,Jihozápad,True,Beletrie - dospělí,6719.0,,,0.0
140,LUZ-HRAB,Lužiny,81,Jihozápad,False,Dnes vrácené knihy,609.0,,609.0,0.0
1060,RAJ-KOMDO,Rajská zahrada,87,Severovýchod,True,Beletrie - dospělí,155.0,,,0.0
774,JIR-DOPOR,Chodov,89,Jih,False,Beletrie - dospělí,310.0,,310.0,0.0
135,HUDPRI,Ústřední knihovna,1,Ústřední knihovna,False,Chráněný fond,1148.0,,1148.0,0.0
891,OST-CASDO,Ostrčilovo nám.,4,Středozápad,False,Časopisy pro dospělé,21.0,,21.0,0.0
805,OST-DOPOR,Ostrčilovo nám.,4,Středozápad,False,Naučná - dospělí,16.0,,16.0,0.0
415,HOL-DETI,Sedmička,5,Severovýchod,True,Beletrie - děti,5136.0,,,0.0
415,HOL-DETI,Sedmička,5,Severovýchod,True,Doporučujeme dětem,77.0,,,0.0
415,HOL-DETI,Sedmička,5,Severovýchod,True,Naučná - děti,1256.0,,,0.0
801,KOB-DOPOR,Kobylisy,7,Severovýchod,False,Deskové hry,10.0,,10.0,0.0
562,KOB-HRAB,Kobylisy,7,Severovýchod,False,None,215.0,,215.0,0.0
814,SKO-DOPO3,Školská,8,Středozápad,False,Beletrie - děti,188.0,,188.0,0.0
814,SKO-DOPO3,Školská,8,Středozápad,False,Naučná - děti,83.0,,83.0,0.0
803,VYS-DOPOR,Vysočany,10,Severovýchod,False,Beletrie - dospělí,136.0,,136.0,0.0
307,HUS-BELDO,Žižkov,15,Středozápad,True,Beletrie - dospělí,5512.0,,,0.0
311,HUS-NAUC,Žižkov,15,Středozápad,True,Naučná - dospělí,5254.0,,,47.0
840,HUS-SCIFI,Žižkov,15,Středozápad,True,Beletrie - dospělí,776.0,,,0.0
375,KOR-BELDO,Korunní,18,Jihovýchod,True,Beletrie - dospělí,7605.0,,,34.0
1035,KOR-CIZODO,Korunní,18,Jihovýchod,True,Beletrie - dospělí,927.0,,,29.5
495,HOS-CASDO,Hostivař,21,Jihovýchod,False,Časopisy pro dospělé,9.0,,9.0,0.0
1017,HOS-DOPDE,Hostivař,21,Jihovýchod,False,Doporučujeme dětem,120.0,,120.0,4.0
771,HOS-DOPOR,Hostivař,21,Jihovýchod,False,Doporučujeme (dospělí),361.0,,361.0,12.0
1108,JEZ-KOMDE,Jezerka,24,Jih,True,Beletrie - děti,130.0,,,0.0
661,MOD-CHF,Modřany,27,Jih,False,JK,30.0,,30.0,0.0
392,SMI-BELDE,Smíchov,29,Jihozápad,True,Beletrie - děti,4674.0,,,0.0
593,CHU-BELDO,Velká Chuchle,31,Jihozápad,True,Beletrie - dospělí,1444.0,,,0.0
796,BRE-DOPOR,Břevnov,35,Středozápad,False,Beletrie - dospělí,605.0,,605.0,0.0
245,NOV-HRAB,Novodvorská,41,Jih,False,None,263.0,,263.0,0.0
1285,NOV-VYSTAV,Novodvorská,41,Jih,False,None,98.0,,98.0,0.0
1231,PET-KOMDE1,Petřiny,42,Středozápad,True,Beletrie - děti,35.0,,,0.0
1027,SPO-DESK,Spořilov,45,Jih,False,Deskové hry,0.0,,0.0,0.0
1025,SPO-LEPO,Spořilov,45,Jih,True,Beletrie - děti,195.0,,,0.0
224,BOH-CHFOND,Bohnice,52,Severovýchod,False,Chráněný fond,0.0,,0.0,0.0
766,BOH-DOPOR,Bohnice,52,Severovýchod,False,Doporučujeme (dospělí),1084.0,,1084.0,0.0
786,PRO-DOPOR,Prosek,54,Severovýchod,False,Naučná - dospělí,30.0,,30.0,0.0
981,PRO-KOMDE,Prosek,54,Severovýchod,True,Beletrie - dospělí,200.0,,,0.0
278,OPA-ARTO,Opatov,58,Jih,False,Naučná - dospělí,3680.0,,3680.0,0.0
272,OPA-SKLAD,Opatov,58,Jih,False,Naučná - dospělí,12106.0,,12106.0,0.0
1038,MAL-NAUDO,Malešice,61,Jihovýchod,True,Naučná - dospělí,2552.0,,,24.0
462,BAR-NAUDO,Barrandov,62,Jihozápad,True,Naučná - dospělí,3897.0,,,18.0
773,CHM-DOPOR,Vozovna,66,Středozápad,False,Dnes vrácené knihy,133.0,,133.0,0.0
875,LUZ-CIZJAZ,Lužiny,81,Jihozápad,True,Beletrie - dospělí,1481.0,,,0.0
168,LUZ-DENA,Lužiny,81,Jihozápad,True,Naučná - děti,3399.0,,,0.0
874,LUZ-VSMS,Lužiny,81,Jihozápad,False,CD,0.0,,0.0,0.0
1223,STO-DOPORD,Stodůlky,84,Jihozápad,False,Doporučujeme dětem,353.0,,353.0,0.0
1147,STO-LEPOR,Stodůlky,84,Jihozápad,True,Beletrie - děti,100.0,,,0.0
474,RAJ-LITDE,Rajská zahrada,87,Severovýchod,True,Beletrie - děti,1591.0,,,0.0
474,RAJ-LITDE,Rajská zahrada,87,Severovýchod,True,Naučná - děti,695.0,,,0.0
1132,RAJ-PRSK,Rajská zahrada,87,Severovýchod,True,Příruční sklad,270.0,,,0.0
1137,DAB-JK/AK,Ládví,88,Severovýchod,False,AK,217.0,,217.0,0.0
1137,DAB-JK/AK,Ládví,88,Severovýchod,False,JK,526.0,,526.0,0.0
111,AK,Ústřední knihovna,1,Ústřední knihovna,False,AK,250.0,,250.0,0.0
1087,CASDE,Ústřední knihovna,1,Ústřední knihovna,False,Časopisy pro děti,187.0,,187.0,0.0
978,mluv,Ústřední knihovna,1,Ústřední knihovna,False,CD,721.0,,721.0,0.0
983,NAUCMAP,Ústřední knihovna,1,Ústřední knihovna,False,Mapy u naučné literatury,536.0,,536.0,0.0
27,theatre,Ústřední knihovna,1,Ústřední knihovna,False,Volný výběr v divadelním úseku,1190.0,,1190.0,0.0
890,HRA-CASDE,Hradčany,3,Středozápad,False,Časopisy pro děti,26.0,,26.0,0.0
674,HRA-PIKTO,Hradčany,3,Středozápad,True,Beletrie - děti,67.0,,,0.0
671,HRA-POEDI,Hradčany,3,Středozápad,True,Beletrie - dospělí,191.0,,,0.0
856,HOL-DOPOR3,Sedmička,5,Severovýchod,False,Deskové hry,10.0,,10.0,0.0
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,AK,32.0,,,2.0
413,HOL-NAUDO,Sedmička,5,Severovýchod,True,JK,32.0,,,0.0
116,SKO-BELDO,Školská,8,Středozápad,True,Beletrie - dospělí,3544.0,,,6.0
895,SKO-KOMIKS,Školská,8,Středozápad,True,Beletrie - děti,180.0,,,0.0
444,VYS-NAUDO,Vysočany,10,Severovýchod,True,AK,18.0,,,0.0
316,HUS-DOPDE,Žižkov,15,Středozápad,False,Beletrie - děti,133.0,,133.0,0.0
994,KOR-KOMDE,Korunní,18,Jihovýchod,True,Beletrie - děti,200.0,,,5.0
885,HOS-CASDE,Hostivař,21,Jihovýchod,False,Časopisy pro děti,3.0,,3.0,0.0
1102,JEZ-CASDO,Jezerka,24,Jih,False,None,152.0,,152.0,0.0
568,VIK-PRSK,Vikova,25,Jih,False,Beletrie - dospělí,579.0,,579.0,0.0
666,MOD-CAS,Modřany,27,Jih,False,Časopisy pro děti,30.0,,30.0,0.0
395,SMI-GALML,Smíchov,29,Jihozápad,True,Beletrie - dospělí,1515.0,,,0.0
883,SMI-MAPY,Smíchov,29,Jihozápad,False,None,61.0,,61.0,0.0
915,CI3-CASDE,Cibulka,30,Jihozápad,False,Časopisy pro děti,12.0,,12.0,0.0
570,CHU-HRAB,Velká Chuchle,31,Jihozápad,False,Dnes vrácené knihy,120.0,,120.0,0.0
1078,DED-KOMIKS,Dědina,37,Středozápad,True,None,180.0,,,0.0
823,DED-LITDO,Dědina,37,Středozápad,True,Naučná - dospělí,2577.0,,,6.0
713,DEJ-CIZJAZ,Dejvice,38,Středozápad,True,Beletrie - dospělí,1133.0,,,32.0
1050,LET-DOPOR,Letná,39,Severovýchod,False,Doporučujeme dětem,89.0,,89.0,0.0
962,NOV-AUDIO,Novodvorská,41,Jih,False,None,53.0,,53.0,0.0
244,NOV-CASOP,Novodvorská,41,Jih,False,None,181.0,,181.0,0.0
1239,PET-DOPOR2,Petřiny,42,Středozápad,False,Deskové hry,14.0,,14.0,0.0
1242,PET-KOMDO2,Petřiny,42,Středozápad,True,Beletrie - dospělí,300.0,,,0.0
844,NVE-POEDE,Pankrác,43,Jih,True,Beletrie - děti,281.0,,,0.0
699,ZME-BELDO,Zahradní Město,47,Jihovýchod,True,Beletrie - dospělí,3718.0,,,68.0
1260,OSV-LEPOR,Ostrovského,48,Jihozápad,True,Beletrie - děti,80.0,,,0.0
960,DIT-KOMDO,Dittrichova,51,Středozápad,True,Deskové hry,15.0,,,0.0
333,PRO-CHFDE,Prosek,54,Severovýchod,False,AK,75.0,,75.0,0.0
333,PRO-CHFDE,Prosek,54,Severovýchod,False,JK,75.0,,75.0,0.0
333,PRO-CHFDE,Prosek,54,Severovýchod,False,Naučná - děti,60.0,,60.0,0.0
270,OPA-LITDE,Opatov,58,Jih,True,Beletrie - děti,5421.0,,,0.0
270,OPA-LITDE,Opatov,58,Jih,True,Naučná - děti,3866.0,,,0.0
887,BAR-CASDE,Barrandov,62,Jihozápad,False,Časopisy pro děti,30.0,,30.0,0.0
888,BAR-CASDO,Barrandov,62,Jihozápad,False,Časopisy pro dospělé,120.0,,120.0,0.0
355,ZAH-NAUDE,Záhřebská,65,Středozápad,True,Beletrie - dospělí,262.0,,,10.0
773,CHM-DOPOR,Vozovna,66,Středozápad,False,Deskové hry,25.0,,25.0,0.0
167,LUZ-DEBEL,Lužiny,81,Jihozápad,True,Beletrie - děti,5054.0,,,0.0
869,LUZ-DOPORD,Lužiny,81,Jihozápad,False,Doporučujeme dětem,731.0,,731.0,0.0
512,DAB-HRAB,Ládví,88,Severovýchod,False,Dnes vrácené knihy,572.0,,572.0,0.0
254,JIR-CASOP,Chodov,89,Jih,False,Časopisy pro dospělé,131.0,,131.0,0.0
3,beletrie,Ústřední knihovna,1,Ústřední knihovna,True,Beletrie - dospělí,8760.0,,,0.0
979,mluv-děti,Ústřední knihovna,1,Ústřední knihovna,False,CD,208.0,,208.0,0.0
604,KOB-PRSK,Kobylisy,7,Severovýchod,True,Sklad,1039.0,,,0.0
812,SKO-DOPO1,Školská,8,Středozápad,False,CD,20.0,,20.0,0.0
118,SKO-LITDE,Školská,8,Středozápad,True,Beletrie - dospělí,43.0,,,0.0
446,VYS-BELDE,Vysočany,10,Severovýchod,True,Beletrie - dospělí,87.0,,,0.0
450,VYS-PRSK,Vysočany,10,Severovýchod,True,Příruční sklad,3158.0,,,0.0
800,HLO-DOPOR,Hloubětín,13,Severovýchod,False,Doporučujeme (dospělí),80.0,,80.0,0.0
310,HUS-BELDE,Žižkov,15,Středozápad,True,Beletrie - děti,2216.0,,,16.0
736,HUS-VSMS,Žižkov,15,Středozápad,False,CD,26.0,,26.0,0.0
993,KOR-DOPDE,Korunní,18,Jihovýchod,False,Doporučujeme dětem,448.0,,448.0,0.0
493,HOS-BELDO,Hostivař,21,Jihovýchod,True,Beletrie - dospělí,4478.0,,,132.0
496,HOS-LITDE,Hostivař,21,Jihovýchod,True,Beletrie - děti,2484.0,,,5.0
496,HOS-LITDE,Hostivař,21,Jihovýchod,True,Naučná - děti,1104.0,,,11.75
1114,JEZ-TEENS,Jezerka,24,Jih,True,Beletrie - dospělí,926.0,,,0.0
568,VIK-PRSK,Vikova,25,Jih,False,Naučná - dospělí,40.0,,40.0,0.0
745,VIK-VSMS,Vikova,25,Jih,False,CD,70.0,,70.0,0.0
391,SMI-CASDO,Smíchov,29,Jihozápad,False,Časopisy pro dospělé,274.0,,274.0,0.0
157,BRE-POEZIE,Břevnov,35,Středozápad,True,Beletrie - dospělí,401.0,,,0.0
823,DED-LITDO,Dědina,37,Středozápad,True,Beletrie - dospělí,2653.0,,,0.0
851,DED-PERDE,Dědina,37,Středozápad,False,Časopisy pro děti,9.0,,9.0,0.0
852,DED-PERDO,Dědina,37,Středozápad,False,Časopisy pro dospělé,53.0,,53.0,0.0
751,DEJ-DOPOR2,Dejvice,38,Středozápad,False,Naučná - dospělí,36.0,,36.0,0.0
1023,NVE-KOMDE,Pankrác,43,Jih,True,Beletrie - děti,150.0,,,0.0
1091,ZME-BELDE,Zahradní Město,47,Jihovýchod,True,Beletrie - děti,1553.0,,,0.0
793,ZME-DOPOR,Zahradní Město,47,Jihovýchod,False,Doporučujeme (dospělí),295.0,,295.0,6.0
1095,ZME-LITML,Zahradní Město,47,Jihovýchod,True,Beletrie - děti,768.0,,,20.5
781,OSV-DOPOR,Ostrovského,48,Jihozápad,False,Doporučujeme (dospělí),181.0,,181.0,0.0
213,DIT-NAUDO,Dittrichova,51,Středozápad,True,JK,15.0,,,0.0
219,BOH-LITDE,Bohnice,52,Severovýchod,True,Beletrie - děti,5341.0,,,24.0
219,BOH-LITDE,Bohnice,52,Severovýchod,True,Naučná - děti,2056.0,,,0.0
721,OPA-ARTSKL,Opatov,58,Jih,False,Časopisy pro dospělé,840.0,,840.0,0.0
1009,OPA-CD,Opatov,58,Jih,False,CD,130.0,,130.0,0.0
1010,OPA-DETCD,Opatov,58,Jih,False,CD,80.0,,80.0,0.0
522,KRC-HRAB,Krč,60,Jih,False,Dnes vrácené knihy,181.0,,181.0,0.0
1040,MAL-DETI,Malešice,61,Jihovýchod,True,Beletrie - děti,1243.0,,,30.0
1040,MAL-DETI,Malešice,61,Jihovýchod,True,Naučná - děti,697.0,,,3.0
1045,MAL-DOPDE,Malešice,61,Jihovýchod,False,Doporučujeme dětem,406.0,,406.0,0.0
355,ZAH-NAUDE,Záhřebská,65,Středozápad,True,Naučná - dospělí,751.0,,,12.0
1150,SKA-KOMIKS,Skalka,70,Jihovýchod,True,None,200.0,,,6.0
873,LUZ-MAPY,Lužiny,81,Jihozápad,False,None,0.0,,0.0,0.0
943,RAJ-CASDE,Rajská zahrada,87,Severovýchod,False,Časopisy pro děti,16.0,,16.0,0.0
520,DAB-CASDO,Ládví,88,Severovýchod,False,Časopisy pro dospělé,0.0,,0.0,0.0
1006,JIR-KOM,Chodov,89,Jih,True,Beletrie - dospělí,160.0,,,0.0
68,informace,Ústřední knihovna,1,Ústřední knihovna,False,Chráněný fond,2116.0,,2116.0,0.0
1022,jakurzy,Ústřední knihovna,1,Ústřední knihovna,False,JK,428.0,,428.0,0.0
24,student,Ústřední knihovna,1,Ústřední knihovna,False,Studovna pro děti a mládež,116.0,,116.0,0.0
805,OST-DOPOR,Ostrčilovo nám.,4,Středozápad,False,Beletrie - dospělí,65.0,,65.0,0.0
412,HOL-BELDO,Sedmička,5,Severovýchod,True,Beletrie - dospělí,5693.0,,,0.0
854,HOL-DOPOR,Sedmička,5,Severovýchod,False,Deskové hry,10.0,,10.0,0.0
803,VYS-DOPOR,Vysočany,10,Severovýchod,False,Naučná - dospělí,10.0,,10.0,0.0
447,VYS-POEDIV,Vysočany,10,Severovýchod,True,Beletrie - dospělí,278.0,,,0.0
1120,HLO-KOMDE,Hloubětín,13,Severovýchod,True,Beletrie - děti,90.0,,,0.0
989,KOR-CDDO,Korunní,18,Jihovýchod,False,CD,421.0,,421.0,14.0
1035,KOR-CIZODO,Korunní,18,Jihovýchod,True,Naučná - dospělí,179.0,,,6.0
498,HOS-HRAB,Hostivař,21,Jihovýchod,False,Dnes vrácené knihy,331.0,,331.0,11.0
957,VIK-KOMDE,Vikova,25,Jih,True,Beletrie - děti,90.0,,,0.0
858,MOD-KOM,Modřany,27,Jih,True,Beletrie - dospělí,150.0,,,0.0
390,SMI-NAUDO,Smíchov,29,Jihozápad,True,Naučná - dospělí,17476.0,,,0.0
796,BRE-DOPOR,Břevnov,35,Středozápad,False,Naučná - dospělí,11.0,,11.0,0.0
822,DED-LITDE,Dědina,37,Středozápad,True,Beletrie - děti,2053.0,,,37.0
822,DED-LITDE,Dědina,37,Středozápad,True,Naučná - děti,605.0,,,0.0
1151,DEJ-KOMDO,Dejvice,38,Středozápad,True,Beletrie - dospělí,350.0,,,0.0
712,DEJ-NAU1,Dejvice,38,Středozápad,True,Naučná - dospělí,8459.0,,,11.0
238,NOV-BELDO,Novodvorská,41,Jih,True,Beletrie - dospělí,7528.0,,,0.0
966,NOV-MLSL,Novodvorská,41,Jih,False,None,158.0,,158.0,0.0
1241,PET-NAUDO2,Petřiny,42,Středozápad,True,Naučná - dospělí,3893.0,,,0.0
1057,SPO-CASDE,Spořilov,45,Jih,False,Časopisy pro děti,61.0,,61.0,0.0
917,OSV-CASDE,Ostrovského,48,Jihozápad,False,Časopisy pro děti,30.0,,30.0,0.0
216,DIT-VITRIN,Dittrichova,51,Středozápad,False,Naučná - dospělí,15.0,,15.0,0.0
216,DIT-VITRIN,Dittrichova,51,Středozápad,False,Časopisy pro děti,5.0,,5.0,0.0
818,DIT-VYSTAV,Dittrichova,51,Středozápad,False,Beletrie - dospělí,56.0,,56.0,0.0
228,BOH-HUDCAS,Bohnice,52,Severovýchod,False,Časopisy pro dospělé,0.0,,0.0,0.0
786,PRO-DOPOR,Prosek,54,Severovýchod,False,Beletrie - dospělí,60.0,,60.0,0.0
950,RUS-OST3,Dům čtení,56,Jihovýchod,False,CD,284.0,,284.0,0.0
276,OPA-HRAB,Opatov,58,Jih,False,Dnes vrácené knihy,572.0,,572.0,0.0
272,OPA-SKLAD,Opatov,58,Jih,False,Beletrie - dospělí,17068.0,,17068.0,0.0
1037,MAL-BELDO,Malešice,61,Jihovýchod,True,Beletrie - dospělí,3175.0,,,45.0
537,CHM-BELDO,Vozovna,66,Středozápad,True,Beletrie - dospělí,5271.0,,,0.0
