lokace_id,datum,OCH,stav_fondu
363,2025-09-30,,1.0
60,2025-09-30,,73657.0
606,2025-09-30,,1.0
55,2025-09-30,,35084.0
84,2025-09-30,,241.0
91,2025-09-30,,13.0
817,2025-09-30,,5.0
56,2025-09-30,Sklad,0.0
57,2025-09-30,Sklad,0.0
111,2025-09-30,AK,0.0
25,2025-09-30,Sklad,0.0
3,2025-09-30,Beletrie - dospělí,0.0
1087,2025-09-30,Časopisy pro děti,0.0
609,2025-09-30,Beletrie - dospělí,0.0
134,2025-09-30,Chráněný fond,0.0
1089,2025-09-30,DVD - dětské knihy v přízemí,0.0
692,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,Sklad,0.0
22,2025-09-30,Beletrie - děti,0.0
22,2025-09-30,Naučná - děti,0.0
1134,2025-09-30,Beletrie - děti,0.0
81,2025-09-30,Dnes vrácené knihy,0.0
1030,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,Hudební literatura vybraná pro mládež,0.0
26,2025-09-30,Naučná - dospělí,0.0
135,2025-09-30,Chráněný fond,0.0
68,2025-09-30,Chráněný fond,0.0
1022,2025-09-30,JK,0.0
1133,2025-09-30,Beletrie - děti,0.0
63,2025-09-30,Naučná - dospělí,0.0
55,2025-09-30,Sklad,0.0
978,2025-09-30,CD,0.0
979,2025-09-30,CD,0.0
23,2025-09-30,Knihy pro mládež na galerii,0.0
1136,2025-09-30,Komiksy - knihy na galerii pro mládež,0.0
1031,2025-09-30,CD,0.0
983,2025-09-30,Mapy u naučné literatury,0.0
2,2025-09-30,Naučná - dospělí,0.0
608,2025-09-30,Beletrie - dospělí,0.0
610,2025-09-30,Beletrie - dospělí,0.0
65,2025-09-30,Naučná - dospělí,0.0
66,2025-09-30,Chráněný fond,0.0
1,2025-09-30,Naučná - dospělí,0.0
1135,2025-09-30,Beletrie - děti,0.0
24,2025-09-30,Studovna pro děti a mládež,0.0
27,2025-09-30,Naučná - dospělí,0.0
27,2025-09-30,Volný výběr v divadelním úseku,0.0
1129,2025-09-30,Tematické výstavky na příčné galerii pro mládež,0.0
1028,2025-09-30,Doporučujeme (dospělí),0.0
64,2025-09-30,Příruční sklad,0.0
109,2025-09-30,Doporučujeme (dospělí),0.0
980,2025-09-30,CD,0.0
53,2025-09-30,Časopisy pro dospělé,0.0
87,2025-09-30,Sklad,0.0
672,2025-09-30,Beletrie - dospělí,0.0
890,2025-09-30,Časopisy pro děti,0.0
669,2025-09-30,AK,0.0
669,2025-09-30,CD,0.0
670,2025-09-30,Beletrie - dospělí,0.0
670,2025-09-30,Beletrie - děti,0.0
670,2025-09-30,Deskové hry,0.0
670,2025-09-30,Naučná - děti,0.0
670,2025-09-30,None,0.0
772,2025-09-30,Beletrie - dospělí,0.0
772,2025-09-30,CD,0.0
673,2025-09-30,Naučná - dospělí,0.0
674,2025-09-30,Beletrie - dospělí,0.0
674,2025-09-30,Beletrie - děti,0.0
671,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,Časopisy pro dospělé,0.0
,2025-09-30,Dnes vrácené knihy,0.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Dnes vrácené knihy,0.0
,2025-09-30,Rezervace,0.0
367,2025-09-30,Beletrie - dospělí,3.0
,2025-09-30,Časopisy pro děti,0.0
891,2025-09-30,Časopisy pro dospělé,0.0
370,2025-09-30,Beletrie - děti,0.0
370,2025-09-30,Naučná - děti,2.25
370,2025-09-30,None,0.0
369,2025-09-30,Beletrie - děti,0.0
805,2025-09-30,Beletrie - dospělí,0.0
805,2025-09-30,Naučná - dospělí,0.0
893,2025-09-30,Beletrie - dospělí,0.0
893,2025-09-30,Beletrie - děti,0.0
366,2025-09-30,Naučná - dospělí,6.0
762,2025-09-30,CD,0.0
923,2025-09-30,CD,0.0
412,2025-09-30,Beletrie - dospělí,0.0
412,2025-09-30,Doporučujeme (dospělí),0.0
414,2025-09-30,Časopisy pro dospělé,0.0
415,2025-09-30,Beletrie - děti,0.0
415,2025-09-30,CD,0.0
415,2025-09-30,Doporučujeme dětem,0.0
415,2025-09-30,Naučná - děti,0.0
854,2025-09-30,Deskové hry,0.0
854,2025-09-30,Doporučujeme (dospělí),0.0
856,2025-09-30,Deskové hry,0.0
856,2025-09-30,Doporučujeme dětem,0.0
411,2025-09-30,Dnes vrácené knihy,0.0
1081,2025-09-30,Beletrie - děti,0.0
1082,2025-09-30,Beletrie - dospělí,0.0
413,2025-09-30,AK,2.0
413,2025-09-30,JK,0.0
413,2025-09-30,Naučná - dospělí,15.0
857,2025-09-30,Příruční sklad,0.0
,2025-09-30,Rezervace,0.0
934,2025-09-30,Časopisy pro děti,0.0
933,2025-09-30,Časopisy pro dospělé,0.0
601,2025-09-30,CD,0.0
602,2025-09-30,CD,0.0
603,2025-09-30,Beletrie - dospělí,0.0
603,2025-09-30,Naučná - dospělí,0.0
801,2025-09-30,AK,0.0
801,2025-09-30,Deskové hry,0.0
801,2025-09-30,Doporučujeme (dospělí),0.0
801,2025-09-30,JK,0.0
802,2025-09-30,Deskové hry,0.0
562,2025-09-30,None,0.0
600,2025-09-30,Beletrie - děti,2.0
600,2025-09-30,Naučná - děti,0.0
604,2025-09-30,Sklad,0.0
605,2025-09-30,Doporučujeme (dospělí),0.0
605,2025-09-30,Doporučujeme dětem,0.0
,2025-09-30,Rezervace,12.0
,2025-09-30,Doporučujeme (dospělí),15.0
,2025-09-30,Doporučujeme dětem,0.0
,2025-09-30,Dnes vrácené knihy,0.0
,2025-09-30,Rezervace,0.0
816,2025-09-30,AK,0.0
816,2025-09-30,CD,0.0
816,2025-09-30,JK,0.0
116,2025-09-30,Beletrie - dospělí,6.0
894,2025-09-30,Časopisy pro děti,0.0
,2025-09-30,Časopisy pro dospělé,0.0
121,2025-09-30,Beletrie - dospělí,0.0
812,2025-09-30,Beletrie - dospělí,5.0
812,2025-09-30,CD,0.0
812,2025-09-30,Naučná - dospělí,0.0
814,2025-09-30,Beletrie - děti,0.0
814,2025-09-30,Deskové hry,0.0
814,2025-09-30,Naučná - děti,0.0
958,2025-09-30,Beletrie - dospělí,0.0
895,2025-09-30,Beletrie - děti,0.0
118,2025-09-30,Beletrie - dospělí,0.0
118,2025-09-30,Beletrie - děti,2.0
118,2025-09-30,Naučná - děti,3.0
815,2025-09-30,Naučná - dospělí,5.0
117,2025-09-30,Naučná - dospělí,0.0
120,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,Rezervace,0.0
446,2025-09-30,Beletrie - dospělí,0.0
446,2025-09-30,Beletrie - děti,0.0
443,2025-09-30,Beletrie - dospělí,0.0
937,2025-09-30,Časopisy pro děti,0.0
936,2025-09-30,Časopisy pro dospělé,0.0
448,2025-09-30,Chráněný fond,0.0
448,2025-09-30,Deskové hry,0.0
803,2025-09-30,Beletrie - dospělí,0.0
803,2025-09-30,Beletrie - děti,0.0
803,2025-09-30,Naučná - dospělí,0.0
452,2025-09-30,Dnes vrácené knihy,0.0
1083,2025-09-30,Beletrie - dospělí,0.0
445,2025-09-30,Naučná - dospělí,0.0
445,2025-09-30,Naučná - děti,0.0
444,2025-09-30,AK,0.0
444,2025-09-30,Naučná - dospělí,0.0
447,2025-09-30,Beletrie - dospělí,0.0
450,2025-09-30,Příruční sklad,0.0
449,2025-09-30,Příruční sklad,0.0
,2025-09-30,Časopisy pro děti,0.0
,2025-09-30,Časopisy pro dospělé,0.0
1213,2025-09-30,Doporučujeme (dospělí),0.0
1217,2025-09-30,Dnes vrácené knihy,0.0
1215,2025-09-30,Beletrie - děti,0.0
1214,2025-09-30,Beletrie - dospělí,0.0
1216,2025-09-30,Beletrie - děti,0.0
1212,2025-09-30,Beletrie - děti,0.0
1212,2025-09-30,Naučná - děti,0.0
1211,2025-09-30,Beletrie - dospělí,0.0
1211,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,Rezervace,0.0
800,2025-09-30,Deskové hry,0.0
800,2025-09-30,Doporučujeme (dospělí),0.0
541,2025-09-30,Dnes vrácené knihy,0.0
1120,2025-09-30,Beletrie - děti,0.0
1119,2025-09-30,Beletrie - dospělí,0.0
586,2025-09-30,Beletrie - děti,0.0
586,2025-09-30,Naučná - děti,0.0
1121,2025-09-30,Beletrie - dospělí,0.0
1121,2025-09-30,Naučná - dospělí,0.0
589,2025-09-30,Příruční sklad,0.0
,2025-09-30,Rezervace,0.0
310,2025-09-30,Beletrie - děti,16.0
307,2025-09-30,Beletrie - dospělí,0.0
897,2025-09-30,Časopisy pro děti,0.0
896,2025-09-30,Beletrie - dospělí,0.0
315,2025-09-30,Beletrie - děti,0.0
316,2025-09-30,Beletrie - děti,0.0
316,2025-09-30,Deskové hry,0.0
804,2025-09-30,Beletrie - dospělí,0.0
804,2025-09-30,None,0.0
289,2025-09-30,Beletrie - děti,0.0
289,2025-09-30,Dnes vrácené knihy,0.0
1002,2025-09-30,Beletrie - děti,0.0
845,2025-09-30,Beletrie - dospělí,0.0
311,2025-09-30,JK,0.0
311,2025-09-30,Naučná - dospělí,47.0
1003,2025-09-30,Naučná - děti,0.75
312,2025-09-30,Beletrie - dospělí,0.0
840,2025-09-30,Beletrie - dospělí,0.0
736,2025-09-30,CD,0.0
314,2025-09-30,None,0.0
,2025-09-30,None,0.0
,2025-09-30,Rezervace,0.0
992,2025-09-30,AK,0.0
375,2025-09-30,Beletrie - dospělí,34.0
946,2025-09-30,Časopisy pro děti,0.0
378,2025-09-30,Časopisy pro dospělé,0.0
989,2025-09-30,CD,14.0
1035,2025-09-30,Beletrie - dospělí,29.5
1035,2025-09-30,Naučná - dospělí,6.0
380,2025-09-30,Beletrie - děti,24.0
380,2025-09-30,Naučná - děti,6.0
993,2025-09-30,Doporučujeme dětem,0.0
775,2025-09-30,Doporučujeme (dospělí),12.0
373,2025-09-30,Dnes vrácené knihy,0.0
991,2025-09-30,JK,2.5
994,2025-09-30,Beletrie - děti,5.0
995,2025-09-30,None,2.0
376,2025-09-30,Naučná - dospělí,78.5
1209,2025-09-30,Beletrie - dospělí,12.0
,2025-09-30,Rezervace,18.0
493,2025-09-30,Beletrie - dospělí,132.0
885,2025-09-30,Časopisy pro děti,0.0
495,2025-09-30,Časopisy pro dospělé,0.0
1017,2025-09-30,Doporučujeme dětem,4.0
771,2025-09-30,Doporučujeme (dospělí),12.0
498,2025-09-30,Dnes vrácené knihy,11.0
1085,2025-09-30,Beletrie - děti,3.0
1084,2025-09-30,Beletrie - dospělí,5.0
496,2025-09-30,Beletrie - děti,5.0
496,2025-09-30,Naučná - děti,11.75
494,2025-09-30,Naučná - dospělí,49.5
735,2025-09-30,CD,1.0
1098,2025-09-30,Naučná - dospělí,0.0
1100,2025-09-30,Beletrie - dospělí,0.0
1101,2025-09-30,None,0.0
1102,2025-09-30,None,0.0
1107,2025-09-30,None,0.0
1106,2025-09-30,None,0.0
1105,2025-09-30,None,0.0
1103,2025-09-30,None,0.0
1108,2025-09-30,Beletrie - děti,0.0
1109,2025-09-30,Beletrie - dospělí,0.0
1110,2025-09-30,Beletrie - děti,0.0
1099,2025-09-30,Beletrie - děti,0.0
1099,2025-09-30,Naučná - děti,0.0
1112,2025-09-30,Naučná - dospělí,0.0
1113,2025-09-30,Beletrie - dospělí,0.0
1113,2025-09-30,Naučná - dospělí,0.0
1115,2025-09-30,Beletrie - dospělí,0.0
1115,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,None,0.0
1114,2025-09-30,Beletrie - dospělí,0.0
1114,2025-09-30,Beletrie - děti,0.0
1114,2025-09-30,Naučná - děti,0.0
1116,2025-09-30,Beletrie - dospělí,0.0
1116,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,None,0.0
,2025-09-30,Rezervace,0.0
567,2025-09-30,Beletrie - dospělí,0.0
903,2025-09-30,Časopisy pro děti,0.0
902,2025-09-30,Časopisy pro dospělé,0.0
790,2025-09-30,Beletrie - dospělí,0.0
559,2025-09-30,Dnes vrácené knihy,0.0
957,2025-09-30,Beletrie - dospělí,0.0
957,2025-09-30,Beletrie - děti,0.0
847,2025-09-30,Beletrie - dospělí,0.0
565,2025-09-30,Beletrie - dospělí,0.0
565,2025-09-30,Beletrie - děti,0.0
565,2025-09-30,Naučná - děti,0.0
566,2025-09-30,Beletrie - dospělí,0.0
566,2025-09-30,Naučná - dospělí,0.0
568,2025-09-30,Beletrie - dospělí,0.0
568,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,Opravuje se na pobočce,0.0
745,2025-09-30,CD,0.0
,2025-09-30,Beletrie - dospělí,0.0
1274,2025-09-30,Naučná - dospělí,0.0
664,2025-09-30,Beletrie - děti,0.0
663,2025-09-30,Beletrie - dospělí,0.0
666,2025-09-30,Časopisy pro dospělé,0.0
666,2025-09-30,Časopisy pro děti,0.0
661,2025-09-30,Deskové hry,0.0
661,2025-09-30,JK,0.0
779,2025-09-30,Doporučujeme (dospělí),0.0
624,2025-09-30,Dnes vrácené knihy,0.0
858,2025-09-30,Beletrie - dospělí,0.0
662,2025-09-30,Naučná - dospělí,0.0
1254,2025-09-30,Naučná - děti,0.0
668,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Opravuje se na pobočce,0.0
884,2025-09-30,AK,0.0
392,2025-09-30,Beletrie - děti,0.0
389,2025-09-30,Beletrie - dospělí,18.0
394,2025-09-30,Časopisy pro děti,0.0
391,2025-09-30,Časopisy pro dospělé,0.0
1148,2025-09-30,CD,0.0
399,2025-09-30,Chráněný fond,0.0
398,2025-09-30,Chráněný fond,0.0
404,2025-09-30,Příruční sklad,0.0
807,2025-09-30,Deskové hry,0.0
807,2025-09-30,Doporučujeme (dospělí),0.0
808,2025-09-30,Doporučujeme dětem,0.0
396,2025-09-30,Beletrie - děti,0.0
395,2025-09-30,Beletrie - dospělí,0.0
387,2025-09-30,Dnes vrácené knihy,0.0
1149,2025-09-30,JK,0.0
846,2025-09-30,Beletrie - děti,0.0
883,2025-09-30,None,0.0
393,2025-09-30,Naučná - děti,0.0
390,2025-09-30,Naučná - dospělí,0.0
915,2025-09-30,Časopisy pro děti,0.0
1154,2025-09-30,Časopisy pro dospělé,0.0
639,2025-09-30,Chráněný fond,0.0
637,2025-09-30,Dnes vrácené knihy,0.0
638,2025-09-30,Beletrie - děti,0.0
638,2025-09-30,Naučná - děti,0.0
912,2025-09-30,Beletrie - dospělí,0.0
912,2025-09-30,Naučná - dospělí,0.0
828,2025-09-30,CD,0.0
768,2025-09-30,Deskové hry,0.0
,2025-09-30,Rezervace,0.0
592,2025-09-30,Beletrie - dospělí,0.0
592,2025-09-30,Beletrie - děti,0.0
593,2025-09-30,Beletrie - dospělí,0.0
593,2025-09-30,Beletrie - děti,0.0
594,2025-09-30,Časopisy pro dospělé,0.0
594,2025-09-30,Časopisy pro děti,0.0
590,2025-09-30,Chráněný fond,0.0
789,2025-09-30,Doporučujeme (dospělí),0.0
570,2025-09-30,Dnes vrácené knihy,0.0
591,2025-09-30,Naučná - dospělí,0.0
1018,2025-09-30,Naučná - děti,0.0
738,2025-09-30,CD,0.0
,2025-09-30,Rezervace,0.0
145,2025-09-30,Beletrie - dospělí,0.0
924,2025-09-30,Časopisy pro děti,0.0
826,2025-09-30,CD,0.0
144,2025-09-30,Časopisy pro dospělé,0.0
796,2025-09-30,Beletrie - dospělí,0.0
796,2025-09-30,Beletrie - děti,0.0
796,2025-09-30,CD,0.0
796,2025-09-30,Deskové hry,0.0
796,2025-09-30,Naučná - dospělí,0.0
796,2025-09-30,Naučná - děti,0.0
148,2025-09-30,Beletrie - dospělí,0.0
148,2025-09-30,Beletrie - děti,0.0
148,2025-09-30,Naučná - děti,0.0
146,2025-09-30,JK,0.0
146,2025-09-30,Naučná - dospělí,254.0
157,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,Naučná - dospělí,0.0
159,2025-09-30,None,0.0
,2025-09-30,Dnes vrácené knihy,0.0
,2025-09-30,Rezervace,0.0
1153,2025-09-30,Beletrie - dospělí,0.0
1078,2025-09-30,None,0.0
822,2025-09-30,Beletrie - děti,37.0
822,2025-09-30,Deskové hry,0.0
822,2025-09-30,Dnes vrácené knihy,0.0
822,2025-09-30,Naučná - děti,0.0
823,2025-09-30,Beletrie - dospělí,0.0
823,2025-09-30,Naučná - dospělí,6.0
851,2025-09-30,Časopisy pro děti,0.0
852,2025-09-30,Časopisy pro dospělé,0.0
732,2025-09-30,CD,0.0
,2025-09-30,Rezervace,0.0
930,2025-09-30,CD,0.0
711,2025-09-30,Beletrie - dospělí,0.0
929,2025-09-30,Časopisy pro děti,0.0
,2025-09-30,Časopisy pro dospělé,0.0
,2025-09-30,Časopisy pro dospělé,0.0
713,2025-09-30,Beletrie - dospělí,32.0
750,2025-09-30,Beletrie - dospělí,0.0
751,2025-09-30,Beletrie - děti,0.0
751,2025-09-30,Naučná - dospělí,0.0
751,2025-09-30,None,0.0
1151,2025-09-30,Beletrie - dospělí,0.0
715,2025-09-30,Beletrie - děti,0.0
715,2025-09-30,Naučná - děti,6.5
1036,2025-09-30,Beletrie - děti,0.0
926,2025-09-30,Naučná - dospělí,0.0
712,2025-09-30,JK,0.0
712,2025-09-30,Naučná - dospělí,11.0
714,2025-09-30,Naučná - dospělí,40.0
,2025-09-30,Dnes vrácené knihy,0.0
,2025-09-30,Rezervace,0.0
1052,2025-09-30,Časopisy pro děti,0.0
1050,2025-09-30,Doporučujeme dětem,0.0
1055,2025-09-30,Dnes vrácené knihy,0.0
1054,2025-09-30,Beletrie - děti,0.0
1127,2025-09-30,Beletrie - děti,0.0
1127,2025-09-30,Doporučujeme dětem,0.0
1127,2025-09-30,Naučná - děti,0.0
1056,2025-09-30,Beletrie - dospělí,0.0
1056,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,Rezervace,0.0
962,2025-09-30,None,0.0
238,2025-09-30,Beletrie - dospělí,0.0
244,2025-09-30,None,0.0
241,2025-09-30,None,0.0
780,2025-09-30,None,0.0
245,2025-09-30,Dnes vrácené knihy,0.0
245,2025-09-30,None,0.0
964,2025-09-30,Beletrie - děti,0.0
830,2025-09-30,Beletrie - dospělí,0.0
240,2025-09-30,Beletrie - děti,0.0
240,2025-09-30,Naučná - děti,0.0
905,2025-09-30,None,0.0
966,2025-09-30,None,0.0
242,2025-09-30,Naučná - dospělí,0.0
963,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,None,0.0
1285,2025-09-30,None,0.0
,2025-09-30,None,0.0
,2025-09-30,None,0.0
,2025-09-30,Rezervace,0.0
1236,2025-09-30,Beletrie - dospělí,0.0
1226,2025-09-30,Časopisy pro děti,0.0
1227,2025-09-30,Časopisy pro dospělé,0.0
,2025-09-30,Časopisy pro dospělé,0.0
1229,2025-09-30,Beletrie - děti,0.0
1230,2025-09-30,Naučná - dospělí,0.0
1239,2025-09-30,Beletrie - dospělí,0.0
1239,2025-09-30,Deskové hry,0.0
1228,2025-09-30,Dnes vrácené knihy,0.0
1231,2025-09-30,Beletrie - děti,0.0
1242,2025-09-30,Beletrie - dospělí,0.0
1232,2025-09-30,Beletrie - děti,0.0
1233,2025-09-30,Beletrie - děti,0.0
1233,2025-09-30,Naučná - děti,0.0
1240,2025-09-30,Beletrie - dospělí,0.0
1240,2025-09-30,Beletrie - děti,0.0
1240,2025-09-30,Naučná - děti,0.0
1241,2025-09-30,Naučná - dospělí,0.0
1235,2025-09-30,Beletrie - dospělí,0.0
1234,2025-09-30,CD,0.0
907,2025-09-30,Časopisy pro děti,0.0
906,2025-09-30,Časopisy pro dospělé,0.0
507,2025-09-30,Beletrie - děti,0.0
507,2025-09-30,CD,0.0
507,2025-09-30,Deskové hry,0.0
507,2025-09-30,Naučná - dospělí,0.0
504,2025-09-30,Dnes vrácené knihy,0.0
1023,2025-09-30,Beletrie - dospělí,0.0
1023,2025-09-30,Beletrie - děti,0.0
843,2025-09-30,Beletrie - dospělí,0.0
1250,2025-09-30,Beletrie - děti,0.0
1250,2025-09-30,Naučná - děti,0.0
500,2025-09-30,Beletrie - děti,0.0
500,2025-09-30,Naučná - děti,0.0
499,2025-09-30,AK,0.0
499,2025-09-30,Beletrie - dospělí,0.0
499,2025-09-30,JK,0.0
499,2025-09-30,Naučná - dospělí,0.0
844,2025-09-30,Beletrie - dospělí,0.0
844,2025-09-30,Beletrie - děti,0.0
,2025-09-30,Opravuje se na pobočce,0.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,Rezervace,0.0
435,2025-09-30,Beletrie - dospělí,0.0
1057,2025-09-30,Časopisy pro děti,0.0
436,2025-09-30,Časopisy pro dospělé,0.0
1027,2025-09-30,Deskové hry,0.0
437,2025-09-30,Beletrie - děti,0.0
437,2025-09-30,Naučná - děti,0.0
788,2025-09-30,Doporučujeme (dospělí),0.0
433,2025-09-30,Dnes vrácené knihy,0.0
1024,2025-09-30,Beletrie - děti,0.0
955,2025-09-30,Beletrie - dospělí,0.0
1025,2025-09-30,Beletrie - děti,0.0
434,2025-09-30,Naučná - dospělí,0.0
441,2025-09-30,Beletrie - dospělí,0.0
1026,2025-09-30,CD,0.0
,2025-09-30,Rezervace,5.0
1091,2025-09-30,Beletrie - děti,0.0
699,2025-09-30,Beletrie - dospělí,68.0
704,2025-09-30,Časopisy pro děti,1.0
703,2025-09-30,Časopisy pro dospělé,5.0
701,2025-09-30,Naučná - děti,0.5
1094,2025-09-30,Doporučujeme dětem,2.0
793,2025-09-30,Deskové hry,0.0
793,2025-09-30,Doporučujeme (dospělí),6.0
705,2025-09-30,Dnes vrácené knihy,5.0
1092,2025-09-30,Beletrie - děti,1.0
1093,2025-09-30,Beletrie - dospělí,5.0
1095,2025-09-30,Beletrie - děti,20.5
700,2025-09-30,Naučná - dospělí,95.0
749,2025-09-30,CD,0.0
,2025-09-30,None,5.0
654,2025-09-30,Beletrie - děti,0.0
653,2025-09-30,Beletrie - dospělí,0.0
917,2025-09-30,Časopisy pro děti,0.0
916,2025-09-30,Časopisy pro dospělé,0.0
781,2025-09-30,Doporučujeme (dospělí),0.0
782,2025-09-30,Doporučujeme dětem,0.0
629,2025-09-30,Dnes vrácené knihy,0.0
1259,2025-09-30,Beletrie - děti,0.0
1258,2025-09-30,Beletrie - dospělí,0.0
1260,2025-09-30,Beletrie - děti,0.0
655,2025-09-30,AK,0.0
655,2025-09-30,Naučná - dospělí,0.0
655,2025-09-30,Naučná - děti,0.0
761,2025-09-30,CD,0.0
,2025-09-30,Rezervace,0.0
207,2025-09-30,Beletrie - dospělí,9.0
,2025-09-30,Časopisy pro děti,0.0
,2025-09-30,Časopisy pro dospělé,0.0
1020,2025-09-30,Beletrie - děti,0.0
1020,2025-09-30,Naučná - děti,0.0
806,2025-09-30,Beletrie - dospělí,0.0
1068,2025-09-30,Beletrie - děti,0.0
1068,2025-09-30,Naučná - děti,0.0
960,2025-09-30,Beletrie - dospělí,0.0
960,2025-09-30,Deskové hry,0.0
212,2025-09-30,Beletrie - děti,5.0
212,2025-09-30,Naučná - děti,9.5
213,2025-09-30,JK,0.0
213,2025-09-30,Naučná - dospělí,72.25
216,2025-09-30,Beletrie - děti,0.0
216,2025-09-30,Naučná - dospělí,0.0
216,2025-09-30,Časopisy pro děti,0.0
733,2025-09-30,CD,0.0
818,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,Časopisy pro dospělé,0.0
,2025-09-30,Dnes vrácené knihy,0.0
,2025-09-30,Rezervace,0.0
218,2025-09-30,Beletrie - dospělí,0.0
230,2025-09-30,Časopisy pro dospělé,0.0
232,2025-09-30,Chráněný fond,0.0
232,2025-09-30,Deskové hry,0.0
224,2025-09-30,Chráněný fond,0.0
1253,2025-09-30,Beletrie - dospělí,0.0
1253,2025-09-30,Naučná - dospělí,0.0
220,2025-09-30,Časopisy pro děti,0.0
766,2025-09-30,Doporučujeme (dospělí),0.0
222,2025-09-30,Dnes vrácené knihy,0.0
227,2025-09-30,Naučná - dospělí,0.0
228,2025-09-30,Časopisy pro dospělé,0.0
1139,2025-09-30,Beletrie - dospělí,0.0
219,2025-09-30,Beletrie - děti,24.0
219,2025-09-30,Naučná - děti,0.0
221,2025-09-30,Naučná - dospělí,0.0
223,2025-09-30,AK,0.0
223,2025-09-30,JK,0.0
223,2025-09-30,Sklad,0.0
1251,2025-09-30,Beletrie - dospělí,0.0
1251,2025-09-30,Doporučujeme (dospělí),0.0
1251,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Doporučujeme (dospělí),0.0
327,2025-09-30,Beletrie - děti,3.0
324,2025-09-30,Beletrie - dospělí,0.0
329,2025-09-30,Časopisy pro děti,0.0
326,2025-09-30,Časopisy pro dospělé,0.0
333,2025-09-30,AK,0.0
333,2025-09-30,Deskové hry,0.0
333,2025-09-30,JK,0.0
333,2025-09-30,Naučná - děti,0.0
323,2025-09-30,Naučná - dospělí,0.0
786,2025-09-30,Beletrie - dospělí,0.0
786,2025-09-30,CD,0.0
786,2025-09-30,Naučná - dospělí,0.0
787,2025-09-30,Naučná - děti,0.0
787,2025-09-30,None,0.0
322,2025-09-30,Dnes vrácené knihy,0.0
334,2025-09-30,Dnes vrácené knihy,0.0
981,2025-09-30,Beletrie - dospělí,0.0
982,2025-09-30,Beletrie - dospělí,0.0
332,2025-09-30,Naučná - dospělí,0.0
328,2025-09-30,Naučná - děti,0.0
325,2025-09-30,Doporučujeme (dospělí),0.0
325,2025-09-30,Naučná - dospělí,0.0
331,2025-09-30,Beletrie - dospělí,0.0
976,2025-09-30,Příruční sklad,0.0
,2025-09-30,Rezervace,0.0
,2025-09-30,Beletrie - dospělí,0.0
,2025-09-30,Rezervace,0.0
752,2025-09-30,Beletrie - dospělí,8.0
754,2025-09-30,Beletrie - dospělí,0.0
754,2025-09-30,Beletrie - děti,80.0
754,2025-09-30,Naučná - děti,0.0
755,2025-09-30,Dnes vrácené knihy,0.0
753,2025-09-30,Naučná - dospělí,0.0
948,2025-09-30,CD,0.0
948,2025-09-30,None,0.0
949,2025-09-30,AK,0.0
949,2025-09-30,Časopisy pro dospělé,0.0
950,2025-09-30,CD,0.0
950,2025-09-30,Časopisy pro děti,0.0
,2025-09-30,Sklad,0.0
281,2025-09-30,Časopisy pro dospělé,0.0
279,2025-09-30,Naučná - dospělí,0.0
280,2025-09-30,Naučná - dospělí,0.0
278,2025-09-30,Naučná - dospělí,0.0
721,2025-09-30,Naučná - dospělí,0.0
721,2025-09-30,Časopisy pro dospělé,0.0
961,2025-09-30,AK,0.0
273,2025-09-30,Beletrie - dospělí,0.0
275,2025-09-30,Časopisy pro dospělé,0.0
1009,2025-09-30,CD,0.0
271,2025-09-30,Časopisy pro děti,0.0
1010,2025-09-30,CD,0.0
1138,2025-09-30,Beletrie - děti,0.0
809,2025-09-30,Doporučujeme (dospělí),0.0
276,2025-09-30,Dnes vrácené knihy,0.0
882,2025-09-30,Beletrie - dospělí,0.0
270,2025-09-30,Beletrie - děti,0.0
270,2025-09-30,Naučná - děti,0.0
850,2025-09-30,Beletrie - děti,0.0
1021,2025-09-30,Naučná - dospělí,0.0
285,2025-09-30,Naučná - dospělí,0.0
274,2025-09-30,Naučná - dospělí,0.0
,2025-09-30,None,0.0
272,2025-09-30,Beletrie - dospělí,0.0
272,2025-09-30,Beletrie - děti,0.0
272,2025-09-30,CD,0.0
272,2025-09-30,JK,0.0
272,2025-09-30,Naučná - dospělí,0.0
267,2025-09-30,Naučná - dospělí,0.0
277,2025-09-30,Doporučujeme (dospělí),0.0
,2025-09-30,Rezervace,0.0
1276,2025-09-30,CD,0.0
1277,2025-09-30,Beletrie - dospělí,0.0
526,2025-09-30,Časopisy pro děti,0.0
